Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
A0A127GHF5,A0A127GHF5_SHIFL,unreviewed,Alkyl hydroperoxide reductase (EC 1.11.1.15),Shigella flexneri 4c,187,1617964
A0A127GJU1,A0A127GJU1_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,218,1617964
A0A127GK47,A0A127GK47_SHIFL,unreviewed,Aldehyde:ferredoxin oxidoreductase,Shigella flexneri 4c,102,1617964
A0A127GLN2,A0A127GLN2_SHIFL,unreviewed,DNA-binding protein,Shigella flexneri 4c,62,1617964
A0A127GMD2,A0A127GMD2_SHIFL,unreviewed,Integration host factor subunit beta (IHF-beta),Shigella flexneri 4c,94,1617964
A0A127GIV9,A0A127GIV9_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,119,1617964
A0A127GTK5,A0A127GTK5_SHIFL,unreviewed,Glucans biosynthesis glucosyltransferase H (EC 2.4.1.-),Shigella flexneri 4c,837,1617964
A0A127GTL6,A0A127GTL6_SHIFL,unreviewed,Pyrimidine monooxygenase RutA (EC 1.14.99.46),Shigella flexneri 4c,363,1617964
A0A127GHF4,A0A127GHF4_SHIFL,unreviewed,Membrane protein,Shigella flexneri 4c,50,1617964
A0A127GUJ6,A0A127GUJ6_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,75,1617964
A0A127GHC4,A0A127GHC4_SHIFL,unreviewed,Membrane protein,Shigella flexneri 4c,50,1617964
A0A127GJC6,A0A127GJC6_SHIFL,unreviewed,Chemotaxis protein methyltransferase (EC 2.1.1.80),Shigella flexneri 4c,286,1617964
A0A127GSG0,A0A127GSG0_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,209,1617964
A0A127GHN5,A0A127GHN5_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,44,1617964
A0A127GNN9,A0A127GNN9_SHIFL,unreviewed,Membrane protein,Shigella flexneri 4c,142,1617964
A0A127GSX0,A0A127GSX0_SHIFL,unreviewed,Magnesium ABC transporter ATPase,Shigella flexneri 4c,898,1617964
A0A127GGT6,A0A127GGT6_SHIFL,unreviewed,Helicase DnaB,Shigella flexneri 4c,478,1617964
A0A127GK38,A0A127GK38_SHIFL,unreviewed,Cysteine desulfurase,Shigella flexneri 4c,248,1617964
A0A127GMT7,A0A127GMT7_SHIFL,unreviewed,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase (SEPHCHC synthase) (EC 2.2.1.9) (Menaquinone biosynthesis protein MenD),Shigella flexneri 4c,556,1617964
A0A127GKS0,A0A127GKS0_SHIFL,unreviewed,NH(3)-dependent NAD(+) synthetase (EC 6.3.1.5),Shigella flexneri 4c,275,1617964
A0A127GGS8,A0A127GGS8_SHIFL,unreviewed,Integrase,Shigella flexneri 4c,386,1617964
A0A127GQF5,A0A127GQF5_SHIFL,unreviewed,Fructoselysine 3-epimerase,Shigella flexneri 4c,276,1617964
A0A127GPW0,A0A127GPW0_SHIFL,unreviewed,Membrane protein,Shigella flexneri 4c,191,1617964
A0A127GT79,A0A127GT79_SHIFL,unreviewed,DNA polymerase III subunit psi,Shigella flexneri 4c,137,1617964
A0A127GH73,A0A127GH73_SHIFL,unreviewed,Acetyl esterase,Shigella flexneri 4c,272,1617964
A0A127GHU6,A0A127GHU6_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,81,1617964
A0A127GIX9,A0A127GIX9_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,104,1617964
A0A127GL61,A0A127GL61_SHIFL,unreviewed,Aconitate hydratase (Aconitase) (EC 4.2.1.3),Shigella flexneri 4c,891,1617964
A0A127GP00,A0A127GP00_SHIFL,unreviewed,ATPase,Shigella flexneri 4c,120,1617964
A0A127GRE7,A0A127GRE7_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,37,1617964
A0A127GV29,A0A127GV29_SHIFL,unreviewed,Transposase,Shigella flexneri 4c,121,1617964
A0A127GNX3,A0A127GNX3_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,72,1617964
A0A127GRM4,A0A127GRM4_SHIFL,unreviewed,GntR family transcriptional regulator,Shigella flexneri 4c,230,1617964
A0A127GSI3,A0A127GSI3_SHIFL,unreviewed,LexA repressor (EC 3.4.21.88),Shigella flexneri 4c,202,1617964
A0A127GG98,A0A127GG98_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,409,1617964
A0A127GS94,A0A127GS94_SHIFL,unreviewed,Universal stress protein,Shigella flexneri 4c,142,1617964
A0A127GSI2,A0A127GSI2_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,84,1617964
A0A127GLF6,A0A127GLF6_SHIFL,unreviewed,Protein YcgL,Shigella flexneri 4c,108,1617964
A0A127GS49,A0A127GS49_SHIFL,unreviewed,Transcriptional regulator,Shigella flexneri 4c,216,1617964
A0A127GTA8,A0A127GTA8_SHIFL,unreviewed,Primosomal protein 1 (Primosomal protein I),Shigella flexneri 4c,179,1617964
A0A127GVL5,A0A127GVL5_SHIFL,unreviewed,Conjugal transfer protein,Shigella flexneri 4c,186,1617964
A0A127GLM3,A0A127GLM3_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,73,1617964
A0A127GLZ4,A0A127GLZ4_SHIFL,unreviewed,Biofilm formation regulatory protein BssS,Shigella flexneri 4c,84,1617964
A0A127GMP0,A0A127GMP0_SHIFL,unreviewed,Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3),Shigella flexneri 4c,296,1617964
A0A127GI57,A0A127GI57_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,421,1617964
A0A127GLR2,A0A127GLR2_SHIFL,unreviewed,4-amino-4-deoxychorismate lyase (EC 4.1.3.38),Shigella flexneri 4c,269,1617964
A0A127GHE9,A0A127GHE9_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,62,1617964
A0A127GL71,A0A127GL71_SHIFL,unreviewed,S-adenosylmethionine tRNA ribosyltransferase,Shigella flexneri 4c,293,1617964
A0A127GMT2,A0A127GMT2_SHIFL,unreviewed,Cell division protein DedD,Shigella flexneri 4c,220,1617964
A0A127GNZ6,A0A127GNZ6_SHIFL,unreviewed,NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13) (7-cyano-7-carbaguanine reductase) (NADPH-dependent nitrile oxidoreductase) (PreQ(0) reductase),Shigella flexneri 4c,282,1617964
A0A127GQH9,A0A127GQH9_SHIFL,unreviewed,Pimeloyl-[acyl-carrier protein] methyl ester esterase (EC 3.1.1.85) (Biotin synthesis protein BioH) (Carboxylesterase BioH),Shigella flexneri 4c,262,1617964
A0A127GTV0,A0A127GTV0_SHIFL,unreviewed,Transposase,Shigella flexneri 4c,66,1617964
A0A127GVA9,A0A127GVA9_SHIFL,unreviewed,Membrane protein,Shigella flexneri 4c,1102,1617964
A0A127GLE4,A0A127GLE4_SHIFL,unreviewed,Tryptophan synthase alpha chain (EC 4.2.1.20),Shigella flexneri 4c,268,1617964
A0A127GGM9,A0A127GGM9_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,239,1617964
A0A127GKJ0,A0A127GKJ0_SHIFL,unreviewed,UPF0061 protein YdiU,Shigella flexneri 4c,478,1617964
A0A127GL33,A0A127GL33_SHIFL,unreviewed,Phage shock protein,Shigella flexneri 4c,325,1617964
A0A127GPF6,A0A127GPF6_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,274,1617964
A0A127GGP4,A0A127GGP4_SHIFL,unreviewed,Taurine dioxygenase (EC 1.14.11.17),Shigella flexneri 4c,283,1617964
A0A127GJ64,A0A127GJ64_SHIFL,unreviewed,Adenosylcobinamide-GDP ribazoletransferase (EC 2.7.8.26) (Cobalamin synthase) (Cobalamin-5'-phosphate synthase),Shigella flexneri 4c,247,1617964
A0A127GQD4,A0A127GQD4_SHIFL,unreviewed,50S ribosomal protein L3,Shigella flexneri 4c,209,1617964
A0A127GS22,A0A127GS22_SHIFL,unreviewed,Transcriptional regulator,Shigella flexneri 4c,232,1617964
A0A127GSZ3,A0A127GSZ3_SHIFL,unreviewed,tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase),Shigella flexneri 4c,316,1617964
A0A127GJQ4,A0A127GJQ4_SHIFL,unreviewed,Lipid A biosynthesis myristoyltransferase (EC 2.3.1.243) (Kdo(2)-lauroyl-lipid IV(A) myristoyltransferase),Shigella flexneri 4c,323,1617964
A0A127GGI5,A0A127GGI5_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,151,1617964
A0A127GRM2,A0A127GRM2_SHIFL,unreviewed,Transcriptional regulator,Shigella flexneri 4c,296,1617964
A0A127GKB0,A0A127GKB0_SHIFL,unreviewed,UPF0060 membrane protein YnfA,Shigella flexneri 4c,108,1617964
A0A127GHG7,A0A127GHG7_SHIFL,unreviewed,Galactose-1-phosphate uridylyltransferase (EC 2.7.7.12),Shigella flexneri 4c,348,1617964
A0A127GGG1,A0A127GGG1_SHIFL,unreviewed,Cell division protein ZapD (Z ring-associated protein D),Shigella flexneri 4c,247,1617964
A0A127GII9,A0A127GII9_SHIFL,unreviewed,UPF0299 membrane protein YohJ,Shigella flexneri 4c,132,1617964
A0A127GKR5,A0A127GKR5_SHIFL,unreviewed,Protease 4 (EC 3.4.21.-) (Endopeptidase IV) (Protease IV) (Signal peptide peptidase),Shigella flexneri 4c,618,1617964
A0A127GPZ8,A0A127GPZ8_SHIFL,unreviewed,Membrane protein,Shigella flexneri 4c,346,1617964
A0A127GQB7,A0A127GQB7_SHIFL,unreviewed,ABC transporter ATP-binding protein,Shigella flexneri 4c,637,1617964
A0A127GRM7,A0A127GRM7_SHIFL,unreviewed,Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9),Shigella flexneri 4c,616,1617964
A0A127GNH6,A0A127GNH6_SHIFL,unreviewed,Histidine kinase,Shigella flexneri 4c,475,1617964
A0A127GQN9,A0A127GQN9_SHIFL,unreviewed,Gamma-glutamyltranspeptidase (EC 2.3.2.2),Shigella flexneri 4c,580,1617964
A0A127GRW7,A0A127GRW7_SHIFL,unreviewed,3-sulfolactaldehyde reductase (SLA reductase) (EC 1.1.1.373),Shigella flexneri 4c,298,1617964
A0A127GVH4,A0A127GVH4_SHIFL,unreviewed,DNA polymerase V subunit UmuC (EC 2.7.7.7),Shigella flexneri 4c,421,1617964
A0A127GR13,A0A127GR13_SHIFL,unreviewed,Glyoxylate/hydroxypyruvate reductase B (EC 1.1.1.79) (EC 1.1.1.81),Shigella flexneri 4c,324,1617964
A0A127GLU4,A0A127GLU4_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,47,1617964
A0A127GPA0,A0A127GPA0_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,46,1617964
A0A127GQT0,A0A127GQT0_SHIFL,unreviewed,Nickel ABC transporter substrate-binding protein,Shigella flexneri 4c,524,1617964
A0A127GTQ4,A0A127GTQ4_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,112,1617964
A0A127GFZ1,A0A127GFZ1_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,72,1617964
A0A127GI11,A0A127GI11_SHIFL,unreviewed,Cardiolipin synthase B (CL synthase) (EC 2.7.8.-),Shigella flexneri 4c,413,1617964
A0A127GNR8,A0A127GNR8_SHIFL,unreviewed,Formate hydrogenlyase,Shigella flexneri 4c,203,1617964
A0A127GSX3,A0A127GSX3_SHIFL,unreviewed,DNA polymerase III subunit chi,Shigella flexneri 4c,147,1617964
A0A127GK61,A0A127GK61_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,146,1617964
A0A127GHD5,A0A127GHD5_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,226,1617964
A0A127GIT3,A0A127GIT3_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,29,1617964
A0A127GQ62,A0A127GQ62_SHIFL,unreviewed,ABC transporter ATP-binding protein,Shigella flexneri 4c,269,1617964
A0A127GSQ2,A0A127GSQ2_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,118,1617964
A0A127GGY2,A0A127GGY2_SHIFL,unreviewed,Hydrolase,Shigella flexneri 4c,193,1617964
A0A127GKM5,A0A127GKM5_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,170,1617964
A0A127GMA9,A0A127GMA9_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,297,1617964
A0A127GNB9,A0A127GNB9_SHIFL,unreviewed,Inositol monophosphatase,Shigella flexneri 4c,267,1617964
A0A127GP67,A0A127GP67_SHIFL,unreviewed,Metalloprotease,Shigella flexneri 4c,252,1617964
A0A127GKL9,A0A127GKL9_SHIFL,unreviewed,Arginine N-succinyltransferase (AST) (EC 2.3.1.109) (AOST),Shigella flexneri 4c,344,1617964
A0A127GIH4,A0A127GIH4_SHIFL,unreviewed,Pseudouridine-5'-phosphate glycosidase (PsiMP glycosidase) (EC 4.2.1.70),Shigella flexneri 4c,312,1617964
A0A127GKC0,A0A127GKC0_SHIFL,unreviewed,TetR family transcriptional regulator,Shigella flexneri 4c,196,1617964
A0A127GTY5,A0A127GTY5_SHIFL,unreviewed,DNA repair protein RadA,Shigella flexneri 4c,460,1617964
A0A127GTN8,A0A127GTN8_SHIFL,unreviewed,GTPase Der (GTP-binding protein EngA),Shigella flexneri 4c,490,1617964
A0A127GM45,A0A127GM45_SHIFL,unreviewed,Transcriptional regulator,Shigella flexneri 4c,59,1617964
A0A127GK25,A0A127GK25_SHIFL,unreviewed,Ferredoxin,Shigella flexneri 4c,222,1617964
A0A127GR67,A0A127GR67_SHIFL,unreviewed,Transposase,Shigella flexneri 4c,167,1617964
A0A127GNP7,A0A127GNP7_SHIFL,unreviewed,Membrane protein,Shigella flexneri 4c,52,1617964
A0A127GIH9,A0A127GIH9_SHIFL,unreviewed,Transcriptional regulator,Shigella flexneri 4c,293,1617964
A0A127GR29,A0A127GR29_SHIFL,unreviewed,Cellulose biosynthesis protein BcsE,Shigella flexneri 4c,519,1617964
A0A127GLM8,A0A127GLM8_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,101,1617964
A0A127GRL5,A0A127GRL5_SHIFL,unreviewed,Protein ViaA (VWA domain protein interacting with AAA ATPase),Shigella flexneri 4c,483,1617964
A0A127GMR3,A0A127GMR3_SHIFL,unreviewed,Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3),Shigella flexneri 4c,542,1617964
A0A127GTT3,A0A127GTT3_SHIFL,unreviewed,Hexuronate transporter,Shigella flexneri 4c,432,1617964
A0A127GJS4,A0A127GJS4_SHIFL,unreviewed,DNA polymerase III subunit theta,Shigella flexneri 4c,76,1617964
A0A127GH88,A0A127GH88_SHIFL,unreviewed,N5-carboxyaminoimidazole ribonucleotide synthase (N5-CAIR synthase) (EC 6.3.4.18) (5-(carboxyamino)imidazole ribonucleotide synthetase),Shigella flexneri 4c,355,1617964
A0A127GHH0,A0A127GHH0_SHIFL,unreviewed,LysR family transcriptional regulator,Shigella flexneri 4c,300,1617964
A0A127GMH3,A0A127GMH3_SHIFL,unreviewed,6-phosphogluconolactonase (6-P-gluconolactonase) (EC 3.1.1.31),Shigella flexneri 4c,331,1617964
A0A127GV08,A0A127GV08_SHIFL,unreviewed,MxiN,Shigella flexneri 4c,231,1617964
A0A127GGR3,A0A127GGR3_SHIFL,unreviewed,Phage protein,Shigella flexneri 4c,127,1617964
A0A127GQ89,A0A127GQ89_SHIFL,unreviewed,30S ribosomal protein S11,Shigella flexneri 4c,129,1617964
A0A127GIT1,A0A127GIT1_SHIFL,unreviewed,Acyl transferase,Shigella flexneri 4c,182,1617964
A0A127GL65,A0A127GL65_SHIFL,unreviewed,HNH endonuclease,Shigella flexneri 4c,121,1617964
A0A127GLL0,A0A127GLL0_SHIFL,unreviewed,Spermidine/putrescine ABC transporter permease,Shigella flexneri 4c,285,1617964
A0A127GMW9,A0A127GMW9_SHIFL,unreviewed,Glutamate-pyruvate aminotransferase,Shigella flexneri 4c,412,1617964
A0A127GQP8,A0A127GQP8_SHIFL,unreviewed,"Alpha-1,4 glucan phosphorylase (EC 2.4.1.1)",Shigella flexneri 4c,797,1617964
A0A127GSG9,A0A127GSG9_SHIFL,unreviewed,Membrane protein PmrR,Shigella flexneri 4c,29,1617964
A0A127GHR6,A0A127GHR6_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,169,1617964
A0A127GKZ6,A0A127GKZ6_SHIFL,unreviewed,PTS mannose transporter subunit IIAB,Shigella flexneri 4c,323,1617964
A0A127GQQ5,A0A127GQQ5_SHIFL,unreviewed,UPF0226 membrane protein AD871_19930,Shigella flexneri 4c,405,1617964
A0A127GTW6,A0A127GTW6_SHIFL,unreviewed,Nitrogen regulation protein NR(I),Shigella flexneri 4c,469,1617964
A0A127GJC9,A0A127GJC9_SHIFL,unreviewed,Methyl-accepting protein IV,Shigella flexneri 4c,533,1617964
A0A127GR21,A0A127GR21_SHIFL,unreviewed,Glutathione S-transferase,Shigella flexneri 4c,202,1617964
A0A127GIW1,A0A127GIW1_SHIFL,unreviewed,"GDP-mannose 4,6-dehydratase (EC 4.2.1.47) (GDP-D-mannose dehydratase)",Shigella flexneri 4c,373,1617964
A0A127GLT2,A0A127GLT2_SHIFL,unreviewed,Flagellar biosynthesis anti-sigma factor FlgM,Shigella flexneri 4c,97,1617964
A0A127GPU0,A0A127GPU0_SHIFL,unreviewed,Ribosomal RNA large subunit methyltransferase G (EC 2.1.1.174) (23S rRNA m2G1835 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase RlmG),Shigella flexneri 4c,378,1617964
A0A127GLK6,A0A127GLK6_SHIFL,unreviewed,Dihydroxyacetone kinase,Shigella flexneri 4c,210,1617964
A0A127GNE0,A0A127GNE0_SHIFL,unreviewed,Polyphosphate kinase (EC 2.7.4.1) (ATP-polyphosphate phosphotransferase) (Polyphosphoric acid kinase),Shigella flexneri 4c,688,1617964
A0A127GKG5,A0A127GKG5_SHIFL,unreviewed,Anti-adapter protein IraM,Shigella flexneri 4c,111,1617964
A0A127GTL3,A0A127GTL3_SHIFL,unreviewed,Ribose-phosphate pyrophosphokinase (RPPK) (EC 2.7.6.1) (5-phospho-D-ribosyl alpha-1-diphosphate) (Phosphoribosyl diphosphate synthase) (Phosphoribosyl pyrophosphate synthase) (P-Rib-PP synthase) (PRPP synthase) (PRPPase),Shigella flexneri 4c,315,1617964
A0A127GK81,A0A127GK81_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,29,1617964
A0A127GRK6,A0A127GRK6_SHIFL,unreviewed,ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta),Shigella flexneri 4c,177,1617964
A0A127GK01,A0A127GK01_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,370,1617964
A0A127GLT8,A0A127GLT8_SHIFL,unreviewed,Probable lipid II flippase MurJ,Shigella flexneri 4c,511,1617964
A0A127GQJ1,A0A127GQJ1_SHIFL,unreviewed,RNA ligase,Shigella flexneri 4c,408,1617964
A0A127GGD7,A0A127GGD7_SHIFL,unreviewed,Type IV pilin biogenesis protein,Shigella flexneri 4c,400,1617964
A0A127GJU9,A0A127GJU9_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,329,1617964
A0A127GK23,A0A127GK23_SHIFL,unreviewed,Pyruvate kinase (EC 2.7.1.40),Shigella flexneri 4c,470,1617964
A0A127GNQ4,A0A127GNQ4_SHIFL,unreviewed,5'/3'-nucleotidase SurE (EC 3.1.3.5) (EC 3.1.3.6) (Exopolyphosphatase) (EC 3.6.1.11) (Nucleoside monophosphate phosphohydrolase),Shigella flexneri 4c,253,1617964
A0A127GL39,A0A127GL39_SHIFL,unreviewed,Beta-phosphoglucomutase (EC 5.4.2.6),Shigella flexneri 4c,219,1617964
A0A127GQ22,A0A127GQ22_SHIFL,unreviewed,Calcium/sodium:proton antiporter,Shigella flexneri 4c,321,1617964
A0A127GU05,A0A127GU05_SHIFL,unreviewed,HTH-type transcriptional repressor FabR,Shigella flexneri 4c,215,1617964
A0A127GIK8,A0A127GIK8_SHIFL,unreviewed,Phosphofructokinase,Shigella flexneri 4c,312,1617964
A0A127GQV4,A0A127GQV4_SHIFL,unreviewed,Peptide ABC transporter ATP-binding protein,Shigella flexneri 4c,327,1617964
A0A127GT01,A0A127GT01_SHIFL,unreviewed,Epoxyqueuosine reductase (EC 1.17.99.6) (Queuosine biosynthesis protein QueG),Shigella flexneri 4c,379,1617964
A0A127GJ29,A0A127GJ29_SHIFL,unreviewed,Transcriptional regulator Cbl,Shigella flexneri 4c,316,1617964
A0A127GJ93,A0A127GJ93_SHIFL,unreviewed,Flagellar motor switch protein FliM,Shigella flexneri 4c,334,1617964
A0A127GLW5,A0A127GLW5_SHIFL,unreviewed,Antitoxin,Shigella flexneri 4c,124,1617964
A0A127GN42,A0A127GN42_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,87,1617964
A0A127GSM8,A0A127GSM8_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,205,1617964
A0A127GU28,A0A127GU28_SHIFL,unreviewed,Ketodeoxygluconokinase,Shigella flexneri 4c,64,1617964
A0A127GVJ4,A0A127GVJ4_SHIFL,unreviewed,Conjugal transfer protein TraN,Shigella flexneri 4c,48,1617964
A0A127GG77,A0A127GG77_SHIFL,unreviewed,Ribulokinase (EC 2.7.1.16),Shigella flexneri 4c,566,1617964
A0A127GRR9,A0A127GRR9_SHIFL,unreviewed,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase),Shigella flexneri 4c,609,1617964
A0A127GMG2,A0A127GMG2_SHIFL,unreviewed,Amino acid ABC transporter permease,Shigella flexneri 4c,588,1617964
A0A127GNR1,A0A127GNR1_SHIFL,unreviewed,Protein RecA (Recombinase A),Shigella flexneri 4c,353,1617964
A0A127GP91,A0A127GP91_SHIFL,unreviewed,Fructose-bisphosphate aldolase (EC 4.1.2.13),Shigella flexneri 4c,359,1617964
A0A127GS77,A0A127GS77_SHIFL,unreviewed,PTS fructose transporter subunit IIA,Shigella flexneri 4c,148,1617964
A0A127GGB5,A0A127GGB5_SHIFL,unreviewed,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3),Shigella flexneri 4c,159,1617964
A0A127GTR5,A0A127GTR5_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,413,1617964
A0A127GHX2,A0A127GHX2_SHIFL,unreviewed,Head-tail joining protein,Shigella flexneri 4c,67,1617964
A0A127GJV6,A0A127GJV6_SHIFL,unreviewed,Aromatic amino acid exporter,Shigella flexneri 4c,274,1617964
A0A127GS39,A0A127GS39_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,80,1617964
A0A127GGA7,A0A127GGA7_SHIFL,unreviewed,UPF0231 protein YacL,Shigella flexneri 4c,120,1617964
A0A127GVJ0,A0A127GVJ0_SHIFL,unreviewed,Conjugal transfer protein TraB,Shigella flexneri 4c,866,1617964
A0A127GPW5,A0A127GPW5_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,55,1617964
A0A127GH42,A0A127GH42_SHIFL,unreviewed,Maltodextrin glucosidase,Shigella flexneri 4c,605,1617964
A0A127GLC2,A0A127GLC2_SHIFL,unreviewed,Calcium/sodium:proton antiporter,Shigella flexneri 4c,366,1617964
A0A127GTT4,A0A127GTT4_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,49,1617964
A0A127GHY5,A0A127GHY5_SHIFL,unreviewed,Head-tail joining protein,Shigella flexneri 4c,207,1617964
A0A127GU91,A0A127GU91_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,410,1617964
A0A127GPU4,A0A127GPU4_SHIFL,unreviewed,DnaA initiator-associating protein DiaA,Shigella flexneri 4c,196,1617964
A0A127GRG1,A0A127GRG1_SHIFL,unreviewed,Adenine deaminase (Adenase) (Adenine aminase) (EC 3.5.4.2),Shigella flexneri 4c,588,1617964
A0A127GKI2,A0A127GKI2_SHIFL,unreviewed,Translation initiation factor IF-3,Shigella flexneri 4c,180,1617964
A0A127GPY9,A0A127GPY9_SHIFL,unreviewed,Transcription elongation factor GreA (Transcript cleavage factor GreA),Shigella flexneri 4c,158,1617964
A0A127GKL2,A0A127GKL2_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,349,1617964
A0A127GT08,A0A127GT08_SHIFL,unreviewed,Sugar ABC transporter ATP-binding protein,Shigella flexneri 4c,500,1617964
A0A127GNU9,A0A127GNU9_SHIFL,unreviewed,L-fuculose phosphate aldolase (EC 4.1.2.17) (L-fuculose-1-phosphate aldolase),Shigella flexneri 4c,215,1617964
A0A127GT04,A0A127GT04_SHIFL,unreviewed,Membrane protein,Shigella flexneri 4c,212,1617964
A0A127GQW3,A0A127GQW3_SHIFL,unreviewed,Trimethylamine N-oxide reductase I catalytic subunit,Shigella flexneri 4c,714,1617964
A0A127GT59,A0A127GT59_SHIFL,unreviewed,"2-oxo-hepta-3-ene-1,7-dioate hydratase",Shigella flexneri 4c,267,1617964
A0A127GLK5,A0A127GLK5_SHIFL,unreviewed,Phage protein,Shigella flexneri 4c,59,1617964
A0A127GQZ5,A0A127GQZ5_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,62,1617964
A0A127GT10,A0A127GT10_SHIFL,unreviewed,Transcriptional regulator,Shigella flexneri 4c,191,1617964
A0A127GGS4,A0A127GGS4_SHIFL,unreviewed,DNA transfer protein,Shigella flexneri 4c,230,1617964
A0A127GJF3,A0A127GJF3_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,162,1617964
A0A127GKK5,A0A127GKK5_SHIFL,unreviewed,50S ribosomal protein L35,Shigella flexneri 4c,65,1617964
A0A127GNV5,A0A127GNV5_SHIFL,unreviewed,Serine dehydratase,Shigella flexneri 4c,455,1617964
A0A127GGX9,A0A127GGX9_SHIFL,unreviewed,Packaged DNA stabilization protein p27,Shigella flexneri 4c,160,1617964
A0A127GI78,A0A127GI78_SHIFL,unreviewed,Ribosomal protein S6--L-glutamate ligase (EC 6.3.2.-) (Poly-alpha-glutamate synthase) (Ribosomal protein S6 modification protein),Shigella flexneri 4c,300,1617964
A0A127GN45,A0A127GN45_SHIFL,unreviewed,Permease,Shigella flexneri 4c,353,1617964
A0A127GQ54,A0A127GQ54_SHIFL,unreviewed,Serine endoprotease,Shigella flexneri 4c,355,1617964
A0A127GSB2,A0A127GSB2_SHIFL,unreviewed,Cell division protein ZapB,Shigella flexneri 4c,79,1617964
A0A127GTW7,A0A127GTW7_SHIFL,unreviewed,2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60) (Tartronate semialdehyde reductase) (TSAR),Shigella flexneri 4c,296,1617964
A0A127GL06,A0A127GL06_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,47,1617964
A0A127GSR1,A0A127GSR1_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,69,1617964
