Q8NG31,KNL1_HUMAN,reviewed,,,,Homo sapiens (Human),9606,Kinetochore scaffold 1 (ALL1-fused gene from chromosome 15q14 protein) (AF15q14) (Bub-linking kinetochore protein) (Blinkin) (Cancer susceptibility candidate gene 5 protein) (Cancer/testis antigen 29) (CT29) (Kinetochore-null protein 1) (Protein CASC5) (Protein D40/AF15q14),Q8NG31
Q9ULF5,S39AA_HUMAN,reviewed,ZIP transporter (TC 2.A.5) family,PF02535;,,Homo sapiens (Human),9606,Zinc transporter ZIP10 (Solute carrier family 39 member 10) (Zrt- and Irt-like protein 10) (ZIP-10),Q9ULF5
Q07864,DPOE1_HUMAN,reviewed,DNA polymerase type-B family,PF00136;PF03104;PF08490;,,Homo sapiens (Human),9606,DNA polymerase epsilon catalytic subunit A (EC 2.7.7.7) (DNA polymerase II subunit A),Q07864
Q93008,USP9X_HUMAN,reviewed,Peptidase C19 family,PF00443;,,Homo sapiens (Human),9606,"Probable ubiquitin carboxyl-terminal hydrolase FAF-X (EC 3.4.19.12) (Deubiquitinating enzyme FAF-X) (Fat facets in mammals) (hFAM) (Fat facets protein-related, X-linked) (Ubiquitin thioesterase FAF-X) (Ubiquitin-specific protease 9, X chromosome) (Ubiquitin-specific-processing protease FAF-X)",Q93008
O14949,QCR8_HUMAN,reviewed,UQCRQ/QCR8 family,PF02939;,,Homo sapiens (Human),9606,Cytochrome b-c1 complex subunit 8 (Complex III subunit 8) (Complex III subunit VIII) (Ubiquinol-cytochrome c reductase complex 9.5 kDa protein) (Ubiquinol-cytochrome c reductase complex ubiquinone-binding protein QP-C),O14949
O95260,ATE1_HUMAN,reviewed,R-transferase family,PF04377;PF04376;,PIRSF037207;,Homo sapiens (Human),9606,Arginyl-tRNA--protein transferase 1 (Arginyltransferase 1) (R-transferase 1) (EC 2.3.2.8) (Arginine-tRNA--protein transferase 1),O95260
O95721,SNP29_HUMAN,reviewed,SNAP-25 family,,,Homo sapiens (Human),9606,Synaptosomal-associated protein 29 (SNAP-29) (Soluble 29 kDa NSF attachment protein) (Vesicle-membrane fusion protein SNAP-29),O95721
P62699,YPEL5_HUMAN,reviewed,Yippee family,PF03226;,,Homo sapiens (Human),9606,Protein yippee-like 5,P62699
Q86TV6,TTC7B_HUMAN,reviewed,,PF13181;,,Homo sapiens (Human),9606,Tetratricopeptide repeat protein 7B (TPR repeat protein 7B) (Tetratricopeptide repeat protein 7-like-1) (TPR repeat protein 7-like-1),Q86TV6
Q15435,PP1R7_HUMAN,reviewed,SDS22 family,,,Homo sapiens (Human),9606,Protein phosphatase 1 regulatory subunit 7 (Protein phosphatase 1 regulatory subunit 22),Q15435
Q9BZF1,OSBL8_HUMAN,reviewed,OSBP family,PF01237;PF00169;,,Homo sapiens (Human),9606,Oxysterol-binding protein-related protein 8 (ORP-8) (OSBP-related protein 8),Q9BZF1
Q66PJ3,AR6P4_HUMAN,reviewed,ARL6IP4 family,PF10500;,,Homo sapiens (Human),9606,ADP-ribosylation factor-like protein 6-interacting protein 4 (ARL-6-interacting protein 4) (Aip-4) (HSP-975) (HSVI-binding protein) (SR-15) (SRp25) (SR-25) (Splicing factor SRrp37),Q66PJ3
Q13422,IKZF1_HUMAN,reviewed,Ikaros C2H2-type zinc-finger protein family,,,Homo sapiens (Human),9606,DNA-binding protein Ikaros (Ikaros family zinc finger protein 1) (Lymphoid transcription factor LyF-1),Q13422
Q8WUA4,TF3C2_HUMAN,reviewed,,PF00400;,,Homo sapiens (Human),9606,General transcription factor 3C polypeptide 2 (TF3C-beta) (Transcription factor IIIC 110 kDa subunit) (TFIIIC 110 kDa subunit) (TFIIIC110) (Transcription factor IIIC subunit beta),Q8WUA4
Q9NVI7,ATD3A_HUMAN,reviewed,AAA ATPase family,PF00004;PF12037;,,Homo sapiens (Human),9606,ATPase family AAA domain-containing protein 3A,Q9NVI7
Q9NW64,RBM22_HUMAN,reviewed,SLT11 family,PF00076;,,Homo sapiens (Human),9606,Pre-mRNA-splicing factor RBM22 (RNA-binding motif protein 22) (Zinc finger CCCH domain-containing protein 16),Q9NW64
Q9NUL7,DDX28_HUMAN,reviewed,DEAD box helicase family,PF00270;PF00271;,,Homo sapiens (Human),9606,Probable ATP-dependent RNA helicase DDX28 (EC 3.6.4.13) (Mitochondrial DEAD box protein 28),Q9NUL7
Q9H4A6,GOLP3_HUMAN,reviewed,GOLPH3/VPS74 family,PF05719;,,Homo sapiens (Human),9606,Golgi phosphoprotein 3 (Coat protein GPP34) (Mitochondrial DNA absence factor) (MIDAS),Q9H4A6
Q9ULK5,VANG2_HUMAN,reviewed,Vang family,PF06638;,PIRSF007991;,Homo sapiens (Human),9606,Vang-like protein 2 (Loop-tail protein 1 homolog) (Strabismus 1) (Van Gogh-like protein 2),Q9ULK5
P16278,BGAL_HUMAN,reviewed,Glycosyl hydrolase 35 family,PF13364;PF01301;,PIRSF006336;,Homo sapiens (Human),9606,Beta-galactosidase (EC 3.2.1.23) (Acid beta-galactosidase) (Lactase) (Elastin receptor 1),P16278
Q9Y5X1,SNX9_HUMAN,reviewed,Sorting nexin family,PF10456;PF00787;PF00018;,PIRSF027744;,Homo sapiens (Human),9606,Sorting nexin-9 (SH3 and PX domain-containing protein 1) (Protein SDP1) (SH3 and PX domain-containing protein 3A),Q9Y5X1
Q9UET6,TRM7_HUMAN,reviewed,"Class I-like SAM-binding methyltransferase superfamily, RNA methyltransferase RlmE family, TRM7 subfamily",PF01728;,,Homo sapiens (Human),9606,Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205) (2'-O-ribose RNA methyltransferase TRM7 homolog) (Protein ftsJ homolog 1),Q9UET6
O95967,FBLN4_HUMAN,reviewed,Fibulin family,PF12662;PF07645;,,Homo sapiens (Human),9606,EGF-containing fibulin-like extracellular matrix protein 2 (Fibulin-4) (FIBL-4) (Protein UPH1),O95967
Q9H7D7,WDR26_HUMAN,reviewed,,PF00400;,,Homo sapiens (Human),9606,WD repeat-containing protein 26 (CUL4- and DDB1-associated WDR protein 2) (Myocardial ischemic preconditioning up-regulated protein 2),Q9H7D7
P20719,HXA5_HUMAN,reviewed,Antp homeobox family,PF00046;,,Homo sapiens (Human),9606,Homeobox protein Hox-A5 (Homeobox protein Hox-1C),P20719
Q9Y6A5,TACC3_HUMAN,reviewed,TACC family,PF05010;,,Homo sapiens (Human),9606,Transforming acidic coiled-coil-containing protein 3 (ERIC-1),Q9Y6A5
Q9Y2W1,TR150_HUMAN,reviewed,,PF15440;,,Homo sapiens (Human),9606,Thyroid hormone receptor-associated protein 3 (Thyroid hormone receptor-associated protein complex 150 kDa component) (Trap150),Q9Y2W1
P14406,CX7A2_HUMAN,reviewed,Cytochrome c oxidase VIIa family,,,Homo sapiens (Human),9606,"Cytochrome c oxidase subunit 7A2, mitochondrial (Cytochrome c oxidase subunit VIIa-liver/heart) (Cytochrome c oxidase subunit VIIa-L) (Cytochrome c oxidase subunit VIIaL)",P14406
O95167,NDUA3_HUMAN,reviewed,Complex I NDUFA3 subunit family,PF14987;,,Homo sapiens (Human),9606,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3 (Complex I-B9) (CI-B9) (NADH-ubiquinone oxidoreductase B9 subunit),O95167
Q6ZN17,LN28B_HUMAN,reviewed,Lin-28 family,PF00313;PF00098;,,Homo sapiens (Human),9606,Protein lin-28 homolog B (Lin-28B),Q6ZN17
O14548,COX7R_HUMAN,reviewed,Cytochrome c oxidase VIIa family,,PIRSF037710;,Homo sapiens (Human),9606,"Cytochrome c oxidase subunit 7A-related protein, mitochondrial (COX7a-related protein) (Cytochrome c oxidase subunit VIIa-related protein) (EB1)",O14548
A4D1E9,GTPBA_HUMAN,reviewed,"TRAFAC class OBG-HflX-like GTPase superfamily, OBG GTPase family",PF01018;PF01926;,PIRSF002401;,Homo sapiens (Human),9606,GTP-binding protein 10 (Protein obg homolog 2) (ObgH2),A4D1E9
Q7KZN9,COX15_HUMAN,reviewed,COX15/CtaA family,PF02628;,,Homo sapiens (Human),9606,Cytochrome c oxidase assembly protein COX15 homolog,Q7KZN9
P14136,GFAP_HUMAN,reviewed,Intermediate filament family,PF00038;PF04732;,,Homo sapiens (Human),9606,Glial fibrillary acidic protein (GFAP),P14136
Q96IZ0,PAWR_HUMAN,reviewed,,,,Homo sapiens (Human),9606,PRKC apoptosis WT1 regulator protein (Prostate apoptosis response 4 protein) (Par-4),Q96IZ0
Q53EZ4,CEP55_HUMAN,reviewed,,PF12180;,,Homo sapiens (Human),9606,Centrosomal protein of 55 kDa (Cep55) (Up-regulated in colon cancer 6),Q53EZ4
Q9Y3E0,GOT1B_HUMAN,reviewed,GOT1 family,PF04178;,,Homo sapiens (Human),9606,Vesicle transport protein GOT1B (Germ cell tumor 2) (Golgi transport 1 homolog B) (Putative NF-kappa-B-activating protein 470) (hGOT1a),Q9Y3E0
Q9BY44,EIF2A_HUMAN,reviewed,WD repeat EIF2A family,PF08662;,PIRSF017222;,Homo sapiens (Human),9606,"Eukaryotic translation initiation factor 2A (eIF-2A) (65 kDa eukaryotic translation initiation factor 2A) [Cleaved into: Eukaryotic translation initiation factor 2A, N-terminally processed]",Q9BY44
Q8TBK6,ZCH10_HUMAN,reviewed,,,,Homo sapiens (Human),9606,Zinc finger CCHC domain-containing protein 10,Q8TBK6
P08670,VIME_HUMAN,reviewed,Intermediate filament family,PF00038;PF04732;,,Homo sapiens (Human),9606,Vimentin,P08670
Q9UPT5,EXOC7_HUMAN,reviewed,EXO70 family,PF03081;,,Homo sapiens (Human),9606,Exocyst complex component 7 (Exocyst complex component Exo70),Q9UPT5
Q8IVS2,FABD_HUMAN,reviewed,Type II malonyltransferase family,PF00698;,,Homo sapiens (Human),9606,"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial (MCT) (EC 2.3.1.39) (Mitochondrial malonyl CoA:ACP acyltransferase) (Mitochondrial malonyltransferase) ([Acyl-carrier-protein] malonyltransferase)",Q8IVS2
Q12789,TF3C1_HUMAN,reviewed,TFIIIC subunit 1 family,PF04182;,,Homo sapiens (Human),9606,General transcription factor 3C polypeptide 1 (TF3C-alpha) (TFIIIC box B-binding subunit) (Transcription factor IIIC 220 kDa subunit) (TFIIIC 220 kDa subunit) (TFIIIC220) (Transcription factor IIIC subunit alpha),Q12789
O00471,EXOC5_HUMAN,reviewed,SEC10 family,PF07393;,,Homo sapiens (Human),9606,Exocyst complex component 5 (Exocyst complex component Sec10) (hSec10),O00471
Q9NV70,EXOC1_HUMAN,reviewed,SEC3 family,PF15277;PF09763;,,Homo sapiens (Human),9606,Exocyst complex component 1 (Exocyst complex component Sec3),Q9NV70
Q9NZI7,UBIP1_HUMAN,reviewed,"Grh/CP2 family, CP2 subfamily",PF04516;,,Homo sapiens (Human),9606,Upstream-binding protein 1 (Transcription factor LBP-1),Q9NZI7
Q12800,TFCP2_HUMAN,reviewed,"Grh/CP2 family, CP2 subfamily",PF04516;,,Homo sapiens (Human),9606,Alpha-globin transcription factor CP2 (SAA3 enhancer factor) (Transcription factor LSF),Q12800
Q96QD8,S38A2_HUMAN,reviewed,Amino acid/polyamine transporter 2 family,PF01490;,,Homo sapiens (Human),9606,Sodium-coupled neutral amino acid transporter 2 (Amino acid transporter A2) (Protein 40-9-1) (Solute carrier family 38 member 2) (System A amino acid transporter 2) (System A transporter 1) (System N amino acid transporter 2),Q96QD8
Q8IUR7,ARMC8_HUMAN,reviewed,,PF00514;,,Homo sapiens (Human),9606,Armadillo repeat-containing protein 8,Q8IUR7
Q9C0J8,WDR33_HUMAN,reviewed,,PF00400;,,Homo sapiens (Human),9606,pre-mRNA 3' end processing protein WDR33 (WD repeat-containing protein 33) (WD repeat-containing protein WDC146),Q9C0J8
P13073,COX41_HUMAN,reviewed,Cytochrome c oxidase IV family,PF02936;,,Homo sapiens (Human),9606,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial (Cytochrome c oxidase polypeptide IV) (Cytochrome c oxidase subunit IV isoform 1) (COX IV-1)",P13073
O43298,ZBT43_HUMAN,reviewed,Krueppel C2H2-type zinc-finger protein family,PF00651;,,Homo sapiens (Human),9606,Zinc finger and BTB domain-containing protein 43 (Zinc finger and BTB domain-containing protein 22B) (Zinc finger protein 297B) (ZnF-x),O43298
P28799,GRN_HUMAN,reviewed,Granulin family,PF00396;,,Homo sapiens (Human),9606,Granulins (Proepithelin) (PEPI) [Cleaved into: Acrogranin (Glycoprotein of 88 Kda) (GP88) (Glycoprotein 88) (Progranulin); Paragranulin; Granulin-1 (Granulin G); Granulin-2 (Granulin F); Granulin-3 (Granulin B); Granulin-4 (Granulin A); Granulin-5 (Granulin C); Granulin-6 (Granulin D); Granulin-7 (Granulin E)],P28799
Q93050,VPP1_HUMAN,reviewed,V-ATPase 116 kDa subunit family,PF01496;,PIRSF001293;,Homo sapiens (Human),9606,V-type proton ATPase 116 kDa subunit a isoform 1 (V-ATPase 116 kDa isoform a1) (Clathrin-coated vesicle/synaptic vesicle proton pump 116 kDa subunit) (Vacuolar adenosine triphosphatase subunit Ac116) (Vacuolar proton pump subunit 1) (Vacuolar proton translocating ATPase 116 kDa subunit a isoform 1),Q93050
Q9UL63,MKLN1_HUMAN,reviewed,,PF01344;PF06588;,,Homo sapiens (Human),9606,Muskelin,Q9UL63
P28370,SMCA1_HUMAN,reviewed,"SNF2/RAD54 helicase family, ISWI subfamily",PF13892;PF09110;PF00271;PF09111;PF00176;,,Homo sapiens (Human),9606,Probable global transcription activator SNF2L1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA1) (Nucleosome-remodeling factor subunit SNF2L) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 1),P28370
P27797,CALR_HUMAN,reviewed,Calreticulin family,PF00262;,PIRSF002356;,Homo sapiens (Human),9606,Calreticulin (CRP55) (Calregulin) (Endoplasmic reticulum resident protein 60) (ERp60) (HACBP) (grp60),P27797
Q969S3,ZN622_HUMAN,reviewed,,PF12171;,,Homo sapiens (Human),9606,Zinc finger protein 622 (Zinc finger-like protein 9),Q969S3
Q9Y6M9,NDUB9_HUMAN,reviewed,Complex I LYR family,PF05347;,,Homo sapiens (Human),9606,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 (Complex I-B22) (CI-B22) (LYR motif-containing protein 3) (NADH-ubiquinone oxidoreductase B22 subunit),Q9Y6M9
Q9Y512,SAM50_HUMAN,reviewed,SAM50/omp85 family,PF01103;,,Homo sapiens (Human),9606,Sorting and assembly machinery component 50 homolog (Transformation-related gene 3 protein) (TRG-3),Q9Y512
P04275,VWF_HUMAN,reviewed,,PF08742;PF01826;PF00092;PF16164;PF00093;PF00094;,,Homo sapiens (Human),9606,von Willebrand factor (vWF) [Cleaved into: von Willebrand antigen 2 (von Willebrand antigen II)],P04275
P36873,PP1G_HUMAN,reviewed,"PPP phosphatase family, PP-1 subfamily",PF00149;PF16891;,,Homo sapiens (Human),9606,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit (PP-1G) (EC 3.1.3.16) (Protein phosphatase 1C catalytic subunit),P36873
P11233,RALA_HUMAN,reviewed,"Small GTPase superfamily, Ras family",PF00071;,,Homo sapiens (Human),9606,Ras-related protein Ral-A,P11233
Q96P47,AGAP3_HUMAN,reviewed,Centaurin gamma-like family,PF12796;PF01412;PF00071;,,Homo sapiens (Human),9606,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 (AGAP-3) (CRAM-associated GTPase) (CRAG) (Centaurin-gamma-3) (Cnt-g3) (MR1-interacting protein) (MRIP-1)",Q96P47
P35610,SOAT1_HUMAN,reviewed,"Membrane-bound acyltransferase family, Sterol o-acyltransferase subfamily",PF03062;,PIRSF000439;PIRSF500230;,Homo sapiens (Human),9606,Sterol O-acyltransferase 1 (EC 2.3.1.26) (Acyl-coenzyme A:cholesterol acyltransferase 1) (ACAT-1) (Cholesterol acyltransferase 1),P35610
P17152,TMM11_HUMAN,reviewed,TMEM11 family,PF14972;,,Homo sapiens (Human),9606,"Transmembrane protein 11, mitochondrial (Protein PM1) (Protein PMI)",P17152
Q9BRQ6,MIC25_HUMAN,reviewed,"MICOS complex subunit Mic19 family, Metazoan Mic25 subfamily",PF05300;,,Homo sapiens (Human),9606,MICOS complex subunit MIC25 (Coiled-coil-helix cristae morphology protein 1) (Coiled-coil-helix-coiled-coil-helix domain-containing protein 6),Q9BRQ6
Q9UL40,ZN346_HUMAN,reviewed,,,,Homo sapiens (Human),9606,Zinc finger protein 346 (Just another zinc finger protein),Q9UL40
Q1ED39,KNOP1_HUMAN,reviewed,,PF15477;,,Homo sapiens (Human),9606,Lysine-rich nucleolar protein 1 (Protein FAM191A) (Testis-specific gene 118 protein),Q1ED39
Q9Y2R0,COA3_HUMAN,reviewed,COA3 family,PF09813;,,Homo sapiens (Human),9606,"Cytochrome c oxidase assembly factor 3 homolog, mitochondrial (Coiled-coil domain-containing protein 56) (Mitochondrial translation regulation assembly intermediate of cytochrome c oxidase protein of 12 kDa)",Q9Y2R0
Q9P2N5,RBM27_HUMAN,reviewed,,PF01480;PF00642;,,Homo sapiens (Human),9606,RNA-binding protein 27 (RNA-binding motif protein 27),Q9P2N5
Q9NRR5,UBQL4_HUMAN,reviewed,,PF00627;PF00240;,,Homo sapiens (Human),9606,Ubiquilin-4 (Ataxin-1 interacting ubiquitin-like protein) (A1Up) (Ataxin-1 ubiquitin-like-interacting protein A1U) (Connexin43-interacting protein of 75 kDa) (CIP75),Q9NRR5
O43427,FIBP_HUMAN,reviewed,,PF05427;,,Homo sapiens (Human),9606,Acidic fibroblast growth factor intracellular-binding protein (aFGF intracellular-binding protein) (FGF-1 intracellular-binding protein),O43427
Q9H6F5,CCD86_HUMAN,reviewed,,PF03879;,,Homo sapiens (Human),9606,Coiled-coil domain-containing protein 86 (Cytokine-induced protein with coiled-coil domain),Q9H6F5
P10619,PPGB_HUMAN,reviewed,Peptidase S10 family,PF00450;,,Homo sapiens (Human),9606,Lysosomal protective protein (EC 3.4.16.5) (Carboxypeptidase C) (Carboxypeptidase L) (Cathepsin A) (Protective protein cathepsin A) (PPCA) (Protective protein for beta-galactosidase) [Cleaved into: Lysosomal protective protein 32 kDa chain; Lysosomal protective protein 20 kDa chain],P10619
Q01844,EWS_HUMAN,reviewed,RRM TET family,PF00076;PF00641;,,Homo sapiens (Human),9606,RNA-binding protein EWS (EWS oncogene) (Ewing sarcoma breakpoint region 1 protein),Q01844
Q96S59,RANB9_HUMAN,reviewed,RANBP9/10 family,PF10607;PF08513;PF00622;,,Homo sapiens (Human),9606,Ran-binding protein 9 (RanBP9) (BPM-L) (BPM90) (Ran-binding protein M) (RanBPM) (RanBP7),Q96S59
P14373,TRI27_HUMAN,reviewed,TRIM/RBCC family,PF13765;PF00622;PF00643;,,Homo sapiens (Human),9606,Zinc finger protein RFP (EC 2.3.2.27) (RING finger protein 76) (RING-type E3 ubiquitin transferase TRIM27) (Ret finger protein) (Tripartite motif-containing protein 27),P14373
Q9UBX5,FBLN5_HUMAN,reviewed,Fibulin family,PF12662;PF07645;,,Homo sapiens (Human),9606,Fibulin-5 (FIBL-5) (Developmental arteries and neural crest EGF-like protein) (Dance) (Urine p50 protein) (UP50),Q9UBX5
O94822,LTN1_HUMAN,reviewed,LTN1 family,PF13639;,,Homo sapiens (Human),9606,E3 ubiquitin-protein ligase listerin (EC 2.3.2.27) (RING finger protein 160) (RING-type E3 ubiquitin transferase listerin) (Zinc finger protein 294),O94822
O95232,LC7L3_HUMAN,reviewed,Luc7 family,PF03194;,,Homo sapiens (Human),9606,Luc7-like protein 3 (Cisplatin resistance-associated-overexpressed protein) (Luc7A) (Okadaic acid-inducible phosphoprotein OA48-18) (cAMP regulatory element-associated protein 1) (CRE-associated protein 1) (CREAP-1),O95232
Q9H871,RMD5A_HUMAN,reviewed,,PF10607;,,Homo sapiens (Human),9606,Protein RMD5 homolog A,Q9H871
O75431,MTX2_HUMAN,reviewed,Metaxin family,PF17171;PF10568;,,Homo sapiens (Human),9606,Metaxin-2 (Mitochondrial outer membrane import complex protein 2),O75431
Q9HCN8,SDF2L_HUMAN,reviewed,,PF02815;,,Homo sapiens (Human),9606,Stromal cell-derived factor 2-like protein 1 (SDF2-like protein 1) (PWP1-interacting protein 8),Q9HCN8
Q8IXT5,RB12B_HUMAN,reviewed,,PF00076;,,Homo sapiens (Human),9606,RNA-binding protein 12B (RNA-binding motif protein 12B),Q8IXT5
P13796,PLSL_HUMAN,reviewed,,PF00307;PF13499;,,Homo sapiens (Human),9606,Plastin-2 (L-plastin) (LC64P) (Lymphocyte cytosolic protein 1) (LCP-1),P13796
Q8IWV8,UBR2_HUMAN,reviewed,UBR1 family,PF02617;PF02207;,,Homo sapiens (Human),9606,E3 ubiquitin-protein ligase UBR2 (EC 2.3.2.27) (N-recognin-2) (RING-type E3 ubiquitin transferase UBR2) (Ubiquitin-protein ligase E3-alpha-2) (Ubiquitin-protein ligase E3-alpha-II),Q8IWV8
P09669,COX6C_HUMAN,reviewed,Cytochrome c oxidase subunit 6c family,,,Homo sapiens (Human),9606,Cytochrome c oxidase subunit 6C (Cytochrome c oxidase polypeptide VIc),P09669
O43464,HTRA2_HUMAN,reviewed,Peptidase S1C family,PF13180;,,Homo sapiens (Human),9606,"Serine protease HTRA2, mitochondrial (EC 3.4.21.108) (High temperature requirement protein A2) (HtrA2) (Omi stress-regulated endoprotease) (Serine protease 25) (Serine proteinase OMI)",O43464
P05026,AT1B1_HUMAN,reviewed,X(+)/potassium ATPases subunit beta family,PF00287;,,Homo sapiens (Human),9606,Sodium/potassium-transporting ATPase subunit beta-1 (Sodium/potassium-dependent ATPase subunit beta-1),P05026
Q9BW72,HIG2A_HUMAN,reviewed,,PF04588;,,Homo sapiens (Human),9606,"HIG1 domain family member 2A, mitochondrial (RCF1 homolog B) (RCF1b)",Q9BW72
Q99873,ANM1_HUMAN,reviewed,"Class I-like SAM-binding methyltransferase superfamily, Protein arginine N-methyltransferase family",,,Homo sapiens (Human),9606,Protein arginine N-methyltransferase 1 (EC 2.1.1.319) (Histone-arginine N-methyltransferase PRMT1) (Interferon receptor 1-bound protein 4),Q99873
Q5VWQ0,RSBN1_HUMAN,reviewed,Round spermatid basic protein 1 family,,,Homo sapiens (Human),9606,Round spermatid basic protein 1,Q5VWQ0
Q8IVV7,GID4_HUMAN,reviewed,GID4/VID24 family,PF09783;,,Homo sapiens (Human),9606,Glucose-induced degradation protein 4 homolog (Vacuolar import and degradation protein 24 homolog),Q8IVV7
P34741,SDC2_HUMAN,reviewed,Syndecan proteoglycan family,PF01034;,,Homo sapiens (Human),9606,Syndecan-2 (SYND2) (Fibroglycan) (Heparan sulfate proteoglycan core protein) (HSPG) (CD antigen CD362),P34741
Q6YHU6,THADA_HUMAN,reviewed,THADA family,PF10350;,,Homo sapiens (Human),9606,Thyroid adenoma-associated protein (Gene inducing thyroid adenomas protein),Q6YHU6
Q7Z7L7,ZER1_HUMAN,reviewed,Zyg-11 family,,,Homo sapiens (Human),9606,Protein zer-1 homolog (Hzyg) (Zyg-11 homolog B-like protein),Q7Z7L7
Q6ZSJ8,CA122_HUMAN,reviewed,,PF15855;,,Homo sapiens (Human),9606,Uncharacterized protein C1orf122 (Protein ALAESM),Q6ZSJ8
Q8NB49,AT11C_HUMAN,reviewed,"Cation transport ATPase (P-type) (TC 3.A.3) family, Type IV subfamily",PF16212;PF16209;,,Homo sapiens (Human),9606,Phospholipid-transporting ATPase IG (EC 3.6.3.1) (ATPase IQ) (ATPase class VI type 11C) (P4-ATPase flippase complex alpha subunit ATP11C),Q8NB49
Q06190,P2R3A_HUMAN,reviewed,,PF13499;,,Homo sapiens (Human),9606,Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha (PP2A subunit B isoform PR72/PR130) (PP2A subunit B isoform R3 isoform) (PP2A subunit B isoforms B''-PR72/PR130) (PP2A subunit B isoforms B72/B130) (Serine/threonine-protein phosphatase 2A 72/130 kDa regulatory subunit B),Q06190
O94813,SLIT2_HUMAN,reviewed,,PF00008;PF12661;PF00054;PF13855;PF01463;PF01462;,,Homo sapiens (Human),9606,Slit homolog 2 protein (Slit-2) [Cleaved into: Slit homolog 2 protein N-product; Slit homolog 2 protein C-product],O94813
Q9UBS4,DJB11_HUMAN,reviewed,,PF00226;PF01556;,,Homo sapiens (Human),9606,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (DnaJ protein homolog 9) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p) (HEDJ) (Human DnaJ protein 9) (hDj-9) (PWP1-interacting protein 4),Q9UBS4
Q53GT1,KLH22_HUMAN,reviewed,,PF07707;PF00651;PF01344;,PIRSF037037;,Homo sapiens (Human),9606,Kelch-like protein 22,Q53GT1
Q9UKN8,TF3C4_HUMAN,reviewed,TFIIIC subunit 4 family,PF12657;PF12660;,,Homo sapiens (Human),9606,General transcription factor 3C polypeptide 4 (EC 2.3.1.48) (TF3C-delta) (Transcription factor IIIC 90 kDa subunit) (TFIIIC 90 kDa subunit) (TFIIIC90) (Transcription factor IIIC subunit delta),Q9UKN8
Q9BYC5,FUT8_HUMAN,reviewed,Glycosyltransferase 23 family,PF14604;,PIRSF000472;,Homo sapiens (Human),9606,"Alpha-(1,6)-fucosyltransferase (Alpha1-6FucT) (EC 2.4.1.68) (Fucosyltransferase 8) (GDP-L-Fuc:N-acetyl-beta-D-glucosaminide alpha1,6-fucosyltransferase) (GDP-fucose--glycoprotein fucosyltransferase) (Glycoprotein 6-alpha-L-fucosyltransferase)",Q9BYC5
Q15155,NOMO1_HUMAN,reviewed,,,,Homo sapiens (Human),9606,Nodal modulator 1 (pM5 protein),Q15155
Q9UKF6,CPSF3_HUMAN,reviewed,"Metallo-beta-lactamase superfamily, RNA-metabolizing metallo-beta-lactamase-like family, CPSF3 subfamily",PF10996;PF11718;PF00753;PF07521;,,Homo sapiens (Human),9606,Cleavage and polyadenylation specificity factor subunit 3 (EC 3.1.27.-) (Cleavage and polyadenylation specificity factor 73 kDa subunit) (CPSF 73 kDa subunit) (mRNA 3'-end-processing endonuclease CPSF-73),Q9UKF6
P53701,CCHL_HUMAN,reviewed,Cytochrome c-type heme lyase family,PF01265;,,Homo sapiens (Human),9606,Cytochrome c-type heme lyase (CCHL) (EC 4.4.1.17) (Holocytochrome c-type synthase),P53701
Q9H0M0,WWP1_HUMAN,reviewed,,PF00168;PF00632;PF00397;,PIRSF001569;,Homo sapiens (Human),9606,NEDD4-like E3 ubiquitin-protein ligase WWP1 (EC 2.3.2.26) (Atrophin-1-interacting protein 5) (AIP5) (HECT-type E3 ubiquitin transferase WWP1) (TGIF-interacting ubiquitin ligase 1) (Tiul1) (WW domain-containing protein 1),Q9H0M0
O43920,NDUS5_HUMAN,reviewed,Complex I NDUFS5 subunit family,PF10200;,,Homo sapiens (Human),9606,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 (Complex I-15 kDa) (CI-15 kDa) (NADH-ubiquinone oxidoreductase 15 kDa subunit),O43920
P01891,1A68_HUMAN,reviewed,MHC class I family,PF07654;PF00129;PF06623;,,Homo sapiens (Human),9606,"HLA class I histocompatibility antigen, A-68 alpha chain (Aw-68) (HLA class I histocompatibility antigen, A-28 alpha chain) (MHC class I antigen A*68)",P01891
Q9NWU2,GID8_HUMAN,reviewed,GID8 family,PF10607;PF08513;,,Homo sapiens (Human),9606,Glucose-induced degradation protein 8 homolog (Two hybrid-associated protein 1 with RanBPM) (Twa1),Q9NWU2
