22419	A0A0R4J1M1
22419	P22726
22416	P27467
816404	Q5BPT4
22414	O70283
22415	A2A649
22415	P17553
22415	Q3TQ59
816401	A0A178VSR4
816401	A8MQE6
816401	O64616
816401	Q501A1
22413	P21552
22413	Q8BRC7
816403	A0A178VZZ1
816403	Q8GUK2
816403	Q8GW47
22411	P48615
22411	Q059Y4
22411	Q3UTY8
114597	P13086
84060	Q5RL73
414236	Q5SWW7
829838	A0A1P8B7L3
829838	A0A1P8B7M8
829838	Q94AH7
823808	Q9SNC3
838568	A0A178WKD3
838568	Q8L4R0
829839	A0A178UYQ5
829839	A0A1P8B494
829839	A0A1P8B4A6
829839	Q8W4F0
850576	P43600
3611	Q13418
3611	V9HWF0
3612	A0A024R830
3612	A0A140VJL8
3612	P29218
3613	O14732
3614	B3KRZ3
3614	P20839
3614	Q6ZNB1
3615	P12268
3885637	Q29QP1
3885637	Q6NR09
21822	Q3T9E4
21822	Q62293
3619	Q9NQS7
21821	G3X9Z7
21821	Q3TUP2
21821	Q61371
21826	Q03350
21825	Q3TR40
21825	Q80YQ1
56288	Q8TEW0
56289	A9YZW8
56289	Q3UIV8
56289	Q99MK9
2542639	O14038
2542638	Q9UTN6
2542637	Q09760
2542636	Q9P7M5
2542635	Q09763
2542634	Q09756
2542631	Q09755
2542630	O14039
161502	Q6P656
51188	A0A024R2Q8
51188	Q9UHA2
114625	A0A1C9HIH9
114625	Q96PL5
16832	P16125
827928	Q8S9K9
36042	A1Z830
36042	A1Z831
32087	P20478
32087	Q494K4
32087	X2JDA5
32087	X2JJG8
32080	Q24592
32081	Q9Y1A3
32081	X2JB87
104418	A2AHJ7
104418	A2AHK0
104418	Q80UP3
32083	C1C536
32083	E1JJH5
32083	E1JJH6
32083	E8NH13
32083	M9NGZ2
32083	M9PEB3
32083	M9PHK8
32083	M9PJI4
32083	P31007
104416	Q99PU7
2543323	O14215
2543320	Q9URW1
32088	Q9VYY9
32089	Q9VYY8
2543324	Q9URW7
2543325	Q9P7U2
844350	A0A178WM33
844350	A0A1P8AR55
844350	Q104N3
844350	Q9SSC9
837708	A0A178WLD6
837708	Q9SAB3
40171	Q9VW51
837701	A0A1P8ARX5
837701	Q1JPL7
2542989	O13692
2542988	O74304
116668	P70475
83594	B4E1W3
83594	E7EM93
83594	Q9BQG2
2542981	Q9UT41
2542980	O94612
2542983	Q10094
83595	Q9BT81
2542985	Q9P7H9
116667	Q62925
2542987	Q10444
2542986	Q10093
446993	A0A1L8HYC8
446993	Q6DD21
57480	Q5JYA6
57480	Q9ULL1
479866	J9NTG2
57482	Q6ZU35
53904	Q8NEV4
57484	Q9ULK6
57486	Q9BYT8
57489	Q9ULJ1
36706	A0A0B4KF69
36706	A1ZA05
36706	Q0E965
36705	A1ZA03
361391	Q66HA7
36703	A0A0B4LFH9
36703	Q95TU8
36702	A1ZA01
810807	Q8IIB4
810806	Q8IIB5
24817	P15257
24811	P97561
24811	P97949
24812	P36372
24812	Q6MGA3
24818	P28480
33759	Q7KTN9
33759	Q9VMS4
817467	Q9ZW05
817460	Q8LGN0
817461	A0A178VPZ1
817461	Q8L7D0
3638922	A0A1D8PU59
827623	A0A178V1A1
827623	A0A1P8B3N3
827623	O49404
827623	Q2HIR9
3638925	A0A1D8PU46
444200	Q6GP23
251430	A0A0B4LFM5
251430	Q86BE9
2543589	O36027
2543586	Q9P3W4
2543587	O14169
2543585	Q9UT19
2543582	Q10214
2543583	P39964
2543580	P36601
2543581	Q9C0Z7
5740226	A2VEN4
5740226	R9PY71
143903	B4DDS5
143903	Q6UX15
812438	Q8IFN0
827626	A0A1P8B3A0
827626	Q8LFP7
343099	E9PFB9
343099	Q5T9S5
343099	Q6PH87
343099	Q7Z659
823964	Q9SU72
841182	A0A178W8B7
841182	A0A1P8API2
841182	Q9S7T8
818505	A0A178VNS1
818505	O80961
841184	Q9SXA0
841185	A0A178W1V3
841185	Q8RXP3
841186	Q9FZF1
841187	Q9FZF2
99010	Q6NVG1
47384	A0A0B4LHI3
47384	Q9XZL8
187543	H2KZF7
187543	Q8MQ01
18538	P17918
18538	Q542J9
37078	A1YK02
37078	A1YK08
33758	Q9VMS5
33757	C9QPC2
33757	M9MRD3
33757	M9PB42
33757	M9PC27
33757	P11929
33757	Q8IPK8
33757	Q9VMS6
2539037	Q12519
37075	Q8SZ15
37072	A0A0B4KFB5
37072	Q7K3G2
33752	Q9VMT2
33752	X2JD70
37070	P21187
33750	Q9VMT4
33750	X2J8N3
15168	B2RRB5
15168	O88705
2539293	O74945
58191	Q9H2A7
317259	Q5FVM4
84893	B3KV95
84893	F6UZG9
84893	Q2TAK1
84893	Q8NFZ0
15161	B1AUX2
15161	Q61191
15162	A0A087WQ04
15162	P08103
15163	P49710
15163	Q8CA06
15165	O88704
15166	O88703
293852	Q6AY58
39508	Q9VU71
39509	Q9VU72
841459	A0A178W0C4
841459	Q9SX52
1962	Q08426
3617	A0A087WYL3
3617	Q17R60
39500	Q8SXH1
841453	A0A178WN25
841453	A0A1P8AWV3
841453	Q9SX48
841450	A0A1P8AQY8
841450	Q8RXR6
841451	Q944R3
39504	Q9VU67
39505	C8VV50
39505	Q9VU68
841454	A0A178W3U7
841454	Q8LD49
39507	Q9VU70
2539295	O94489
824541	A0A178VA59
824541	Q9M352
226778	Q14DQ3
226778	Q8VHJ5
84895	B4DZP8
84895	Q7L4E1
818310	A0A178VRI6
818310	Q9ZUT3
36604	Q9V719
2539299	O14053
341208	Q6MZM0
184162	Q19185
81730	P97577
67264	Q3V406
67264	Q9D6J5
115509	Q96CS4
67260	Q9D6J1
67268	Q6ZWQ9
380047	Q7T0Y6
851557	P40327
851554	Q12157
851550	Q12489
851551	Q12438
811442	Q8I521
813742	Q8IDV6
851558	P35182
851559	Q12124
2556	P34903
31097	Q9W590
31097	X2JA43
342574	Q7Z3Y8
216238	Q8BL66
76071	Q8BVL9
2558	P31644
76073	Q3UK78
4102	P43357
109901	Q91X79
109900	Q91YI0
33751	Q0E8T1
116493	Q9JHZ4
811991	Q8IL40
856056	Q02804
4107	B2R9W4
4107	P43361
38766	Q9VS05
168455	Q8N9Z2
642843	A6NMK7
4208	A0A024RAL6
4208	A0A024RAL7
4208	A0A0D9SFD0
4208	A0A0D9SGI5
4208	A0A0R4J2G5
4208	D8L7E9
4208	Q06413
4209	Q14814
317815	A8DZ26
317815	L0MLL1
317815	Q7KQN3
317815	Q8IMA3
317815	Q8IMA5
317815	Q8IMA6
317815	Q8IMA7
317815	Q8SXV3
4200	P23368
4201	Q16626
4207	A0A024R7N0
4207	Q02080
4204	A0A140VKC4
4204	D3YJ43
4204	P51608
4204	Q59FJ6
4205	A0A0S2Z417
4205	A0A0S2Z453
4205	A0A0S2Z454
4205	A0A0S2Z4C8
4205	A0A0S2Z4N0
4205	A8K720
4205	Q02078
771726	Q5ZJC3
170750	Q3UE92
170750	Q3UKF5
170750	Q6P1B1
170751	O54975
447724	Q641E8
170755	Q9ERE3
815699	Q9ZUP9
170758	P60764
170758	Q14A12
406220	Q08EK5
406220	Q6IFZ6
57230	Q02614
406223	Q6IFZ8
811170	Q7KQK2
811170	Q9U5M1
34035	Q9VLZ8
11475	P62737
34032	A8DYW8
34032	Q59DZ5
34032	Q9VM00
34032	Q9VM02
34030	M9PB64
34030	M9PB65
34030	M9PCA8
34030	M9PCG3
34030	M9PCG7
34030	M9PCU9
34030	M9PF26
34030	M9PF31
34030	Q9VM04
2879	P36969
2879	Q6PI42
79212	P23978
34038	A4V0D4
34038	M9MRD7
34038	M9MRE3
34038	M9MRG6
34038	M9MRL0
34038	M9PB66
34038	M9PF34
34038	Q8IPH9
34038	Q9VLZ5
35347	Q7KT11
35347	Q8SZU0
35347	Q9VIJ0
35342	Q9VIJ5
35343	M9PDB2
35343	Q2PDR9
35343	Q7KT16
35343	Q9VIJ4
35340	D1Z399
35340	M9NCZ5
35340	M9PDV1
35340	P48608
35341	M9PDI3
35341	P09085
100804737	E3SXU2
35348	Q9VII9
35348	X2J9A5
83744	Q5JVG2
56180	Q9UJG1
856055	Q02803
54343	Q7TT18
54342	Q9JK38
373544	Q6UPR8
308690	Q5PPL0
431855	Q6NRD3
192245	P97541
2541253	O13650
180324	G5EF87
180324	H8ESF3
180324	H8ESF4
244579	Q80W03
180326	Q9U2X0
379626	A0A1L8ER94
379626	Q91618
23406	Q14019
23404	B3KQW2
23404	Q13868
23405	Q9UPY3
185789	G5EFS5
23403	Q6PJ61
23400	Q8N4D4
23400	Q8NBS1
23400	Q9NQ11
23401	O75474
23408	A0A024R012
23408	Q9NXA8
5015	F1T0C9
5015	F1T0D0
5015	F1T0D1
5015	P32243
94067	Q5RL20
5016	Q12889
5016	Q86YN0
302247	F7EMB2
302247	Q6QI16
5017	G3V1B0
5017	O14753
852117	Q04399
852116	P50896
852115	Q04398
852114	Q04396
852113	P19358
852112	Q04383
852111	P51402
852110	Q04377
405754	P60508
326192	Q8SZY9
326195	M9NF85
326195	Q8IQG0
852119	Q12263
106583	Q6DID3
106583	Q8C9D3
813998	Q8IET0
819859	Q8LG10
819858	Q9M7X9
817878	O49318
817876	A0A178VRP9
817876	Q56WD9
819851	Q94CE6
817874	A0A178VX95
817874	B9DH97
817874	F4IVQ2
817874	P47192
819857	A0A178VHS3
819857	Q96321
819855	A0A178VM37
819855	Q9M7X7
74569	A2AFY7
74569	E9PVB5
74569	Q8C1H7
233902	Q6PB97
100154408	F1SSL6
171939	G5EFI9
171938	Q9TXR4
33659	C8VV47
33659	E1JHT2
33659	Q9VR07
171935	G5EFC1
171934	Q9TYS3
171936	Q9TYS1
70616	Q8CH02
830763	A0A178U7J5
830763	Q94C75
855664	P40991
182781	Q09479
2541933	O14087
855667	P53947
855660	P53943
6119	A4D105
6119	P35244
855662	P53944
855663	P41814
838931	A0A178WMH3
838931	Q9LR39
6117	P27694
855668	P53949
855669	P04840
839040	A0A178W2I1
839040	A0A178W378
839040	B4F7R9
839040	F4I972
839040	O22456
124044	Q8IUW3
839046	A0A1P8AQI9
839046	F4I982
839046	F4I983
839047	Q8GYF7
839044	A0A178WP00
839044	Q8L743
839045	O48696
177195	G5ECT2
94134	Q1RLN5
94134	Q8IWW6
38747	M9MRW0
38747	M9PEI6
38747	Q8IQ71
38747	Q9VRY3
2539788	Q10206
7283	P23258
7280	Q13885
7287	F1T0I9
7287	O00294
7287	Q0QD38
7286	B7Z4Y1
7286	Q9NNX1
853798	P36010
7284	P49411
853796	Q02629
837365	A0A178W681
837365	F4HW29
837365	F4HW30
837365	O04153
853794	P36088
7288	O00295
853792	P36086
853793	P36087
853790	P36085
208715	Q8JZK9
839290	A0A178W8Y8
839290	Q38828
401505	Q8N4H5
378972	Q8UUX0
321875	Q90ZZ0
182252	Q17649
2542408	O13775
182257	Q11183
2539780	Q9P784
821460	A0A178VL39
821460	Q9LJK3
821463	A0A1I9LNE0
821463	F4JB53
821463	F4JB55
821463	Q9M7Q2
821462	A0A068FIL1
821462	A0A178V744
821462	Q9LJK1
81846	Q86WG5
81847	Q9NTX7
81844	Q9BRZ2
56177	G3X9Q7
56177	O88998
56177	Q8R357
821469	Q9LT82
81848	A0A0C4DFS6
81848	Q9C004
81849	B4DV27
81849	Q9BVH7
811080	Q8I618
398221	Q98SP8
127124	Q96LB4
26249	Q9UH77
820338	A0A178VF51
820338	Q9SRN0
820335	A0A178VJT2
820335	Q96291
820332	A0A1I9LSS1
820332	Q9CAW9
827101	A0A178V2P3
827101	O23310
827102	A0A178V1G8
827102	A0A1P8B7U4
827102	A0A1P8B7U9
827102	C0Z2L3
827102	Q0WRB1
827102	Q38832
827103	P49677
827103	Q67YC2
827085	Q8LPS2
94061	Q99N96
94061	Q9D3F3
56171	Q8WXX0
38473	Q9VZJ8
38472	Q9VZJ9
38471	D3PFH7
38471	Q02360
38470	D6W4V3
38470	Q9VZK1
38477	Q9VZJ4
2539619	C7U331
2539619	P0CY16
2539619	P0CY17
2539618	O74317
2539617	Q9USY2
2539616	Q9UUE7
2539615	O94561
38478	Q9VZJ3
823826	Q9STE7
2539611	O74750
856315	Q06628
856314	Q06625
856317	P20435
856316	P39933
4589	Q8TAX7
856310	Q06624
856313	P14020
856312	P54999
4584	Q02505
4584	Q9H3Q6
4586	P98088
856319	P17883
856318	Q06580
4582	A0A087X0L2
4582	A0A087X2A4
4582	A0A0A0MRB3
4582	A0A0C4DGW3
4582	A5YRU5
4582	A5YRU7
4582	A5YRV0
4582	A5YRV2
4582	A6ZID6
4582	A6ZID7
4582	A6ZIE4
4582	A6ZIE6
4582	B6ECB3
4582	P15941
4582	Q7Z538
4582	Q7Z551
56218	Q5NBZ1
56218	Q80XS2
56218	Q9JMG9
2655380	Q8IBD2
2655381	Q8IB66
818061	O64760
818060	A0A178VPZ9
818060	O64759
854229	P14126
854228	P36025
854227	P19454
1466487	Q3E806
854225	Q08448
1466485	Q3E736
854223	P50275
854222	Q08446
854221	Q08444
854220	Q08438
237107	Q6PGG6
175133	G5ECG0
175138	Q9XWI6
400673	Q2NL98
834358	Q94AE4
36064	A0A0B4LG06
36064	A1Z851
36064	Q8SY59
43393	D6W4V7
43393	Q9NBC8
36060	A0A0B4K7L1
36060	A0A0B4KFI7
36060	C7LA80
36060	H5V888
36060	P52034
36061	Q7K2J4
36068	Q7K1V0
18673	P67778
11183	B3KWC4
11183	Q9Y4K4
11180	A0A087X295
11180	B3KRR8
11180	B4E256
11180	E9PDU5
11180	Q9H9M3
11180	Q9NNW5
33255	M9PC25
33255	Q9VPT4
11186	Q9NS23
11187	Q9Y446
11184	Q92918
18674	G5E902
18674	Q8VEM8
837797	Q9XJ36
14359	A0A0G2JEP0
14359	Q61584
11188	Q9Y2I1
11189	Q59G45
11189	Q5SZQ8
39149	C9QPG9
39149	Q9VT50
33258	Q9VPT7
33259	Q9VPT8
830588	Q8RX56
915	B0YIY4
915	P04234
32984	Q9VWD4
41491	A0A0B4KFQ2
41491	P16375
41491	P16376
41490	Q9VGB1
41493	Q9VGA8
17918	D3YZ62
17918	D3Z4J3
17918	Q99104
17916	Q8CG29
830582	A0A178UM15
830582	Q0WRQ5
830582	Q9FL54
3648113	Q59KL6
41499	Q9VGA3
41498	Q9VGA4
830586	A0A178UBE9
830586	B2BDR5
830586	P43273
830587	A0A178UIF0
830587	A0A1R7T3A8
830587	Q39163
84261	Q5XUX1
51232	Q9NZV1
45931	B5RIQ1
45931	D4G7C9
45931	E1JHM3
45931	M9NCY7
45931	M9NDT9
45931	M9NFB6
45931	Q9U1K1
45931	X2J709
844185	A0A178WMR8
844185	A0A1P8ANF5
844185	Q8VZC2
401994	A6ND48
812964	Q8I3V8
913	A2RRL5
913	P15812
44046	Q9VXN2
68767	Q8VDD8
912	P15813
133418	Q6PCB8
812968	C0H4E0
47895	A0A0B4KFE5
47895	Q04448
47894	Q9W2P8
217351	B1ATC3
217351	Q3UHC0
844180	Q8LEA2
41722	Q9VFM6
41721	A0A0B4LI86
41721	P08266
41720	A0A0B4KFZ0
41720	P81928
12983	P26955
398599	A0A1L8FVR6
398599	Q7ZZH7
41725	Q9VFM2
41724	Q9VFM3
823170	Q9LX65
41729	Q9Y122
41728	Q8ING0
398590	Q802C4
18150	Q9CPP0
311532	Q4KLN0
2895	O43424
831988	F4JY37
831986	A0A1P8B9V1
831986	C0SVQ0
831986	Q6NPQ1
831984	Q1H537
831980	A0A178UKL4
831980	F4JY24
831980	F4JY25
22996	A0A0A0MRQ0
22996	A0A140VJY6
22996	B7Z4W9
22996	D3DQ30
22996	Q5SRH9
174269	P45972
174267	P45970
308777	D4AE00
398106	A0A1L8FGP3
398106	O13027
174260	Q22197
218756	D3Y272
218756	D3Y273
218756	F8VQC9
218756	I1VGT4
218756	I1VGT5
218756	J9RDH0
218756	J9RV59
218756	J9RZB2
218756	J9S4N6
218756	U3RF68
47769	Q9VG79
818938	A0A178VZE2
818938	A0A1P8AYZ8
818938	Q8VY74
818937	A0A178VTJ8
818937	P54967
818937	Q24JJ0
818936	O22850
47763	A0A0B4KGT1
47763	A0A126GUV3
47763	A0A126GUV9
47763	A4V304
47763	P09087
47762	Q9VL78
47762	X2J5E8
47765	Q9VF37
47764	A0A0B4LGS0
47764	P08144
47767	M9PBF8
47767	Q9NIR3
47767	Q9VID3
100774247	G3IGU3
6932	B3KQ75
6932	P36402
15402	P09021
15401	A0A0R4J193
15401	P06798
38298	M9PEC0
38298	Q9W025
15407	P17919
283238	A0A087WWM3
283238	Q8N4F4
6935	B2RBI8
6935	B4DGU2
6935	P37275
283237	Q8N5M4
8125	P39687
15408	P70321
8120	F5GYB0
8120	Q13367
7706	Q14258
7707	Q9UQR1
7704	A0A024R3C6
7704	Q05516
7702	P52747
7703	A0A024R1V6
7703	P35227
7701	P52746
832090	Q4PSF4
831670	A0A178UFM7
831670	Q9FJF9
819082	A0A178VXY9
819082	O80513
819083	Q1PEU5
819083	Q93WY4
831675	F4KF65
7709	Q13105
7709	Q53EM1
332131	E9Q0F0
332131	Q6IFT3
834009	Q9FL19
287931	B2RYP5
287931	Q9WVR7
287930	D4A9Z2
171164	Q5PQW8
171164	Q63663
838580	A0A178WAV9
838580	Q43870
19188	G3X9V0
19188	P97372
19188	Q5SVP3
127687	Q6ZSJ8
838587	Q84JE5
19182	O88685
19182	Q3TKG4
19181	Q8BVQ9
835352	A0A178UE39
835352	A0A1P8BG12
835352	Q9LTE2
19184	P62196
19185	O35226
19185	Q3ULG4
4334140	Q10CQ1
829237	Q9M092
3635837	A0A1D8PGF3
822220	Q9LTM2
822221	Q9LTM1
829238	A0A1P8B7G4
829238	Q0WNY5
843550	Q9C7T7
813320	Q8I3A8
2542625	Q09764
268656	O35704
266747	Q3ZCN2
266747	Q8IZJ4
378108	Q86UV6
266743	Q8IUM7
398102	Q9W671
266740	A0A024RC17
266740	P43356
379768	Q8AVY3
11330	Q99895
838058	A0A178WIY1
838058	Q96274
213326	G5E8J9
213326	Q8CFE4
827028	A0A178UZR5
827028	A8MQP1
827028	F4JTV4
827028	F4JTV5
827028	O23255
66642	Q9CWL8
838052	A0A178WDU8
838052	A0A1P8ANK9
838052	Q9LQU4
838050	A0A178WJ50
838050	F4HXV6
3768790	A0A1I9LSB9
3768790	A0A1I9LSC0
3768790	A0A1I9LSC2
3768790	F4JD88
2542626	Q09762
838057	Q9LQT8
2538781	Q92373
318161	Q9W394
318160	Q8IRM9
318164	Q8SXG2
2538787	O59793
546071	A0A1D5RM97
546071	E9Q8S5
546071	Q3U214
843729	F4HS17
843729	Q949N8
69923	Q9ESW4
843723	Q9C9A9
16975	B1AXJ3
16975	B1AXJ4
16975	B1AXJ5
16975	Q924X6
811361	Q8I0V3
5797	P28827
5796	B4DHC3
5796	Q15262
5796	Q59EZ1
5796	Q5TG12
5796	Q86WJ2
5795	Q12913
5795	Q9NPR5
5793	P23470
5793	Q49A02
5792	G1UI20
5792	P10586
5791	A8K2Z9
5791	P23469
5791	Q96P81
5790	Q14761
5799	E7EM83
5799	I6L9F8
5799	Q92932
5798	Q16849
5798	Q96IA0
110033	Q3V300
1101	O15335
112703	Q6IPT2
2542620	O14006
81783	Q66HM7
60383	A0A0G2K9L6
60383	Q62921
81785	Q04931
60385	Q9UJT2
60386	Q5JPC1
60386	Q9HC21
81786	Q9C029
81789	Q17RP2
116461	B1ALV0
116461	E9PPN1
116461	Q8WW01
94271	P21571
116464	G3V8C9
38420	Q8IRD2
38420	Q9VZQ1
94275	Q9QYH6
94274	Q96A00
828546	A0A178V305
828546	Q39236
828546	Q53YU1
828541	Q8RWQ8
201266	Q8N1S5
828542	A0A178V2J3
828542	F4JQW5
828542	Q9STV4
100526767	Q9Y3E7
8674026	A4V243
8674026	Q7JQ32
89801	Q0D2I0
89801	Q6ZSY5
834913	Q9FJL3
834912	A0A1P8B9W1
834912	Q9FJL4
11409	Q07417
235606	Q8R146
19230	Q91YR1
19231	P26350
19231	Q0VGU2
2541282	Q9USQ0
28114	Q1HFZ0
66404	Q99K95
814065	Q8IEF7
820269	A0A178V928
820269	Q8W4N1
94180	Q99PU5
94184	A0A0R4J034
94184	Q99K01
94186	B2RQS1
94186	Q3TNV4
94186	Q9ERG2
94188	O08961
832518	Q6LA42
90693	A0A024RA08
90693	Q96EE4
215243	B2RPU5
215243	G3X949
215243	Q8C0G2
89808	O55145
89808	Q6IRF7
814064	Q8IEG2
832511	Q84WW2
820266	Q9SRK6
3641748	A0A1D8PKE2
820267	A0A178VPT2
820267	Q9SRK7
31013	Q9W5E2
948	A4D1B1
948	B7Z6C3
948	E9PLT1
948	P16671
949	A0A024RBS4
949	Q8WTV0
946	A0A024R4K4
946	O43699
947	P28906
944	A0A087X228
944	P32971
944	Q52M88
945	P20138
945	Q546G0
942	A0A0X9R4E0
942	A8K632
942	P42081
943	A5D8T4
943	P28908
940	B4E0L1
940	P10747
941	A0N0P2
941	P33681
80789	Q6P9B9
494668	Q640I0
851113	P32794
80781	D3DSM4
80781	D3DSM5
80781	P39060
494663	Q640I7
821146	Q0WVF7
821147	A0A178VKB3
821147	Q9SRV5
31010	Q9W5E4
821143	Q9SGH4
821141	A0A1I9LQP3
855661	P25491
45588	M9PBV3
45588	M9PEP3
45588	M9PEX4
45588	Q24217
45588	Q5U8V5
45588	Q7KKI2
45588	Q8IQ98
45588	Q8IQ99
45588	Q8SZT1
45588	Q9TVQ4
45588	Q9TW49
824318	Q9SCZ4
821148	A0A178VEH0
821148	Q9M9M4
821148	W8Q6V3
100381015	A0A1L8F041
100381015	Q6NRE1
84509	P62828
16846	P41160
16846	Q544U0
16847	P48356
16847	Q3UNU8
16847	Q3US58
16847	Q640Q2
16842	D3Z654
16842	P27782
16842	Q3TYB0
16842	Q8BGZ9
16842	Q8C402
125965	Q6YFQ2
42609	Q9VD35
42608	A0A0B4KGJ9
42608	A0A126GV14
42608	Q9VD37
42601	A0A0B4K6C1
42601	A0A0B4KH49
42601	A0A0B4KHM3
42601	A0A0B4KHV7
42601	Q0KI30
42601	Q8SZS0
42600	Q7KS66
42600	Q9VD46
42602	A0A0B4KGP2
42602	Q9VD44
820126	Q9SF34
33493	Q9VQI7
2540515	O94386
56312	Q9WTK0
84501	Q8WWL2
3772670	O61348
444125	A0A1L8EYN9
444125	Q6GPC0
10449	B3KNP8
10449	P42765
29205	Q62876
10445	A0A024R134
10445	Q96EZ8
10446	A0A024R993
10446	O75325
10447	Q92520
10440	Q99595
841615	A0A1P8AQ00
841615	A0A1P8AQ28
841615	Q9FZB1
10443	A0A024RDV2
10443	B4DPY1
10443	Q92802
10443	Q9Y3H6
820125	Q1H5G2
820125	Q9SF35
21770	Q7TNL5
21770	Q91V89
37480	A0A0B4LG36
37480	Q06943
219990	A0A140VJR6
219990	Q86WS3
176328	M1ZJY1
176328	Q03563
54929	K7EPA3
54929	Q9NX61
54928	A0A024R7W0
54928	Q9NX62
8970	A0A024RCJ2
8970	P06899
54922	Q5U651
54922	Q7L251
54922	Q8IUR2
54921	L0R4W3
54921	P0CG12
54921	P0CG13
176322	P34441
54927	A4D1N4
54927	B7Z1X9
54927	C9JRZ6
54927	Q9NX63
8975	A0A0A6YZ17
8975	Q92995
8976	O00401
176326	D1MN62
176326	E1B6R3
176326	E1B6R4
176326	E1B6R5
176326	P34445
179310	H2L032
179310	Q8MQ52
179312	H2L031
179312	Q27420
2540519	Q9P7L0
851794	Q99231
851795	Q12441
851797	P32501
851790	Q03482
851792	Q03483
851793	Q03494
26926	B1AU25
26926	Q9Z0X1
851798	P12612
851799	Q12151
26920	A2AL36
26920	R4GML3
26921	A0A0A6YW53
26921	A0A0A6YWM8
26921	A0A0A6YWR8
26921	B2RUE8
26921	B7ZNR8
26921	B7ZNR9
26921	F8VPL5
26921	P97820
26921	Q3UTY9
190293	Q9XWH3
190298	Q9N390
196740	Q8IW00
380368	Q7SZ77
2539889	Q10342
92370	B7Z3R9
92370	B7Z4T2
92370	E9PDB7
92370	Q8TE99
92370	Q9NT50
285346	Q6ZMS4
811286	Q8I5H4
68724	Q8VEH3
814903	P52839
814906	A0A1P8B2P5
814906	Q9ZPQ3
26692	A0A126GVA1
26692	Q9Y3N9
814905	A0A1P8AX63
814905	A0A1P8AX91
814905	Q8GZ75
814908	Q9SI58
67710	P62488
67711	A0A0R4J0C0
67711	Q9D720
1770	Q99499
1770	Q9NYC9
24205	A0A0G2K8G0
24205	G3V8Q9
24205	P70478
168417	Q8IYX0
2837	Q9UKP6
24208	P15207
2835	A8K2F5
2835	B4DG25
2835	P47775
2834	A5JUU5
2834	P49683
2833	P49682
2832	P48146
50356	Q9VWN9
50356	R9PY27
836420	Q84K84
1436	P07333
1437	P04141
1434	P55060
1435	A0A024R0A1
1435	P09603
1432	A0A024RD15
1432	B4E0K5
1432	L7RSM2
1432	Q16539
836423	Q8L8T2
1431	A0A024RB75
1431	O75390
160622	Q7Z6J2
1438	P15509
1439	P32927
1439	Q6NSJ8
34231	M9MSH3
34231	Q9VLF0
175677	Q18264
175675	Q95QU0
175672	Q18258
79058	Q9BZE9
175671	Q18257
79056	A0A0S2Z5N9
79056	Q9BZD6
79057	Q9BZD7
79054	Q7Z2W7
79054	W8DTH1
2539885	Q9USY8
79053	A0A024R5K5
79053	Q9BVK2
79050	Q9BVI4
35180	Q9I7M5
178047	Q17436
35183	Q9VJ03
178042	Q93156
178042	Q9U3S8
178043	Q17433
100128731	P0C6T2
35188	H5V873
35188	P18486
35188	Q9VIZ9
35189	B5RIP2
35189	P18487
812731	O96224
178049	Q27876
2541469	Q10410
2541468	Q10056
2541463	O14085
2541461	Q10414
2541460	Q10057
2541466	O13713
2541465	Q9P6K9
2541464	Q9UTE4
844143	Q8H1E4
79585	P57737
79586	Q8IZ52
2543677	Q9C104
844146	A0A178VZX8
844146	Q9C9S2
79582	B4DYB5
79582	Q4G1A2
79582	Q8N0X2
176377	P34561
812734	O96227
79589	Q8TEB7
2543672	Q10209
34589	E1JHF9
34589	Q9VKF4
34588	M9PCR1
34588	Q9VKF5
34585	Q9VKF8
34582	Q9VKG1
71228	E9Q9I2
71228	E9Q9R9
71228	Q3UH41
71228	Q6NXJ3
130535	A8K4A2
130535	Q6PI47
578	A0A0S2Z391
578	Q16611
42242	Q9VE49
93675	B2RTA4
93675	B7ZP15
93675	E0CX52
93675	Q9WVF9
93679	Q99PJ2
188311	P45966
55388	Q7L590
65981	Q6IMN6
51409	A0A140VK98
51409	B2RA37
51409	Q9Y5R4
65980	B4DXI2
65980	Q9H8M2
181432	Q19345
51400	A0A140VK39
51400	Q9Y570
51406	A0A024QZW2
51406	Q9UMY1
8447	Q14184
22339	A0A1L1SVG2
22339	F6ZE01
22339	Q00731
135398	A0A024RD72
135398	Q5SZD1
22337	P48281
65985	A0A024RBV2
65985	Q86V21
22335	Q3TX38
22335	Q5EBQ0
22335	Q60931
22334	Q60930
22333	Q60932
22330	Q64727
179346	A9UJP1
179346	D9N146
179346	D9N147
179346	Q95ZR6
179346	Q9XVL1
4863	Q14207
79088	A0A024R7D7
79088	K7EME3
79088	K7ER43
79088	Q59EH4
79088	Q9BUY5
65986	Q96DT7
65986	Q9H9H3
25642	Q06884
25643	P08753
843987	A0A178WJF2
843987	Q8LF80
74769	Q8BTI9
72058	A0A0B4J1E1
72058	A0A0R4J105
72058	D3YXH1
72058	Q7TSN7
74762	D3Z499
74762	E9PY95
74761	Q9DBV4
74760	D3Z585
74760	Q8VDV3
504637	Q29RS9
74764	Q9DBS5
814140	Q8IE10
179340	Q27484
196294	Q96LU5
179341	P62784
9894	B4DXS2
9894	Q9Y4R8
9895	O15040
9896	Q92562
9897	E7EQI7
9897	Q12768
9890	Q7Z2D5
9891	A0A024RBL3
9891	O60285
9892	B7Z2N2
9892	E9PDG8
9892	H0UI15
9892	O60641
79080	Q9H6F5
