O75475,PSIP1_HUMAN,reviewed,HDGF family,PF11467;PF00855;,,Homo sapiens (Human),9606,PC4 and SFRS1-interacting protein (CLL-associated antigen KW-7) (Dense fine speckles 70 kDa protein) (DFS 70) (Lens epithelium-derived growth factor) (Transcriptional coactivator p75/p52),O75475
P10809,CH60_HUMAN,reviewed,Chaperonin (HSP60) family,PF00118;,,Homo sapiens (Human),9606,"60 kDa heat shock protein, mitochondrial (EC 3.6.4.9) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60) (HuCHA60) (Mitochondrial matrix protein P1) (P60 lymphocyte protein)",P10809
P23526,SAHH_HUMAN,reviewed,Adenosylhomocysteinase family,PF05221;PF00670;,PIRSF001109;,Homo sapiens (Human),9606,Adenosylhomocysteinase (AdoHcyase) (EC 3.3.1.1) (S-adenosyl-L-homocysteine hydrolase),P23526
P24928,RPB1_HUMAN,reviewed,RNA polymerase beta' chain family,PF04997;PF00623;PF04983;PF05000;PF04998;PF04992;PF04990;PF05001;,,Homo sapiens (Human),9606,DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48),P24928
P30876,RPB2_HUMAN,reviewed,RNA polymerase beta chain family,PF04563;PF04561;PF04565;PF04566;PF04567;PF00562;PF04560;,,Homo sapiens (Human),9606,DNA-directed RNA polymerase II subunit RPB2 (EC 2.7.7.6) (DNA-directed RNA polymerase II 140 kDa polypeptide) (DNA-directed RNA polymerase II subunit B) (RNA polymerase II subunit 2) (RNA polymerase II subunit B2),P30876
P35579,MYH9_HUMAN,reviewed,"TRAFAC class myosin-kinesin ATPase superfamily, Myosin family",PF00063;PF02736;PF01576;,,Homo sapiens (Human),9606,"Myosin-9 (Cellular myosin heavy chain, type A) (Myosin heavy chain 9) (Myosin heavy chain, non-muscle IIa) (Non-muscle myosin heavy chain A) (NMMHC-A) (Non-muscle myosin heavy chain IIa) (NMMHC II-a) (NMMHC-IIA)",P35579
P53618,COPB_HUMAN,reviewed,,PF01602;PF07718;PF14806;,PIRSF005727;,Homo sapiens (Human),9606,Coatomer subunit beta (Beta-coat protein) (Beta-COP),P53618
P55072,TERA_HUMAN,reviewed,AAA ATPase family,PF00004;PF02933;PF02359;PF09336;,,Homo sapiens (Human),9606,Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (Valosin-containing protein) (VCP),P55072
P62258,1433E_HUMAN,reviewed,14-3-3 family,PF00244;,PIRSF000868;,Homo sapiens (Human),9606,14-3-3 protein epsilon (14-3-3E),P62258
Q13162,PRDX4_HUMAN,reviewed,"Peroxiredoxin family, AhpC/Prx1 subfamily",PF10417;PF00578;,PIRSF000239;,Homo sapiens (Human),9606,Peroxiredoxin-4 (EC 1.11.1.15) (Antioxidant enzyme AOE372) (AOE37-2) (Peroxiredoxin IV) (Prx-IV) (Thioredoxin peroxidase AO372) (Thioredoxin-dependent peroxide reductase A0372),Q13162
Q13885,TBB2A_HUMAN,reviewed,Tubulin family,PF00091;PF03953;,,Homo sapiens (Human),9606,Tubulin beta-2A chain (Tubulin beta class IIa),Q13885
Q52LJ0,FA98B_HUMAN,reviewed,FAM98 family,PF10239;,,Homo sapiens (Human),9606,Protein FAM98B,Q52LJ0
Q8N163,CCAR2_HUMAN,reviewed,,PF14443;PF14444;,,Homo sapiens (Human),9606,Cell cycle and apoptosis regulator protein 2 (Cell division cycle and apoptosis regulator protein 2) (DBIRD complex subunit KIAA1967) (Deleted in breast cancer gene 1 protein) (DBC-1) (DBC.1) (NET35) (p30 DBC),Q8N163
Q8WXF1,PSPC1_HUMAN,reviewed,PSPC family,PF08075;PF00076;,,Homo sapiens (Human),9606,Paraspeckle component 1 (Paraspeckle protein 1),Q8WXF1
Q9Y230,RUVB2_HUMAN,reviewed,RuvB family,PF06068;,,Homo sapiens (Human),9606,RuvB-like 2 (EC 3.6.4.12) (48 kDa TATA box-binding protein-interacting protein) (48 kDa TBP-interacting protein) (51 kDa erythrocyte cytosolic protein) (ECP-51) (INO80 complex subunit J) (Repressing pontin 52) (Reptin 52) (TIP49b) (TIP60-associated protein 54-beta) (TAP54-beta),Q9Y230
P22087,FBRL_HUMAN,reviewed,"Methyltransferase superfamily, Fibrillarin family",PF01269;,PIRSF006540;,Homo sapiens (Human),9606,rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (34 kDa nucleolar scleroderma antigen) (Histone-glutamine methyltransferase),P22087
P05455,LA_HUMAN,reviewed,,PF05383;PF00076;PF08777;,,Homo sapiens (Human),9606,Lupus La protein (La autoantigen) (La ribonucleoprotein) (Sjoegren syndrome type B antigen) (SS-B),P05455
Q8NCA5,FA98A_HUMAN,reviewed,FAM98 family,PF10239;,,Homo sapiens (Human),9606,Protein FAM98A,Q8NCA5
Q9Y3I0,RTCB_HUMAN,reviewed,RtcB family,PF01139;,,Homo sapiens (Human),9606,tRNA-splicing ligase RtcB homolog (EC 6.5.1.3),Q9Y3I0
P42766,RL35_HUMAN,reviewed,Universal ribosomal protein uL29 family,PF00831;,,Homo sapiens (Human),9606,60S ribosomal protein L35 (Large ribosomal subunit protein uL29),P42766
Q99729,ROAA_HUMAN,reviewed,,PF08143;PF00076;,,Homo sapiens (Human),9606,Heterogeneous nuclear ribonucleoprotein A/B (hnRNP A/B) (APOBEC1-binding protein 1) (ABBP-1),Q99729
Q14103,HNRPD_HUMAN,reviewed,,PF08143;PF00076;,,Homo sapiens (Human),9606,Heterogeneous nuclear ribonucleoprotein D0 (hnRNP D0) (AU-rich element RNA-binding protein 1),Q14103
P14866,HNRPL_HUMAN,reviewed,,PF00076;,,Homo sapiens (Human),9606,Heterogeneous nuclear ribonucleoprotein L (hnRNP L),P14866
P51398,RT29_HUMAN,reviewed,Mitochondrion-specific ribosomal protein mS29 family,PF10236;,,Homo sapiens (Human),9606,"28S ribosomal protein S29, mitochondrial (MRP-S29) (S29mt) (Death-associated protein 3) (DAP-3) (Ionizing radiation resistance conferring protein) (Mitochondrial small ribosomal subunit protein mS29)",P51398
O60506,HNRPQ_HUMAN,reviewed,,PF00076;,,Homo sapiens (Human),9606,"Heterogeneous nuclear ribonucleoprotein Q (hnRNP Q) (Glycine- and tyrosine-rich RNA-binding protein) (GRY-RBP) (NS1-associated protein 1) (Synaptotagmin-binding, cytoplasmic RNA-interacting protein)",O60506
Q6PCB5,RSBNL_HUMAN,reviewed,Round spermatid basic protein 1 family,,,Homo sapiens (Human),9606,Round spermatid basic protein 1-like protein,Q6PCB5
P62750,RL23A_HUMAN,reviewed,Universal ribosomal protein uL23 family,PF00276;PF03939;,,Homo sapiens (Human),9606,60S ribosomal protein L23a (Large ribosomal subunit protein uL23),P62750
Q9UKV3,ACINU_HUMAN,reviewed,,PF16294;PF02037;,,Homo sapiens (Human),9606,Apoptotic chromatin condensation inducer in the nucleus (Acinus),Q9UKV3
Q92499,DDX1_HUMAN,reviewed,"DEAD box helicase family, DDX1 subfamily",PF00270;PF00271;PF00622;,,Homo sapiens (Human),9606,ATP-dependent RNA helicase DDX1 (EC 3.6.4.13) (DEAD box protein 1) (DEAD box protein retinoblastoma) (DBP-RB),Q92499
P55265,DSRAD_HUMAN,reviewed,,PF02137;PF00035;PF02295;,,Homo sapiens (Human),9606,Double-stranded RNA-specific adenosine deaminase (DRADA) (EC 3.5.4.37) (136 kDa double-stranded RNA-binding protein) (p136) (Interferon-inducible protein 4) (IFI-4) (K88DSRBP),P55265
O43390,HNRPR_HUMAN,reviewed,,PF00076;,,Homo sapiens (Human),9606,Heterogeneous nuclear ribonucleoprotein R (hnRNP R),O43390
Q9UMS4,PRP19_HUMAN,reviewed,WD repeat PRP19 family,PF08606;PF04564;PF00400;,,Homo sapiens (Human),9606,Pre-mRNA-processing factor 19 (EC 2.3.2.27) (Nuclear matrix protein 200) (PRP19/PSO4 homolog) (hPso4) (RING-type E3 ubiquitin transferase PRP19) (Senescence evasion factor),Q9UMS4
O75643,U520_HUMAN,reviewed,"Helicase family, SKI2 subfamily",PF00270;PF00271;PF02889;,,Homo sapiens (Human),9606,U5 small nuclear ribonucleoprotein 200 kDa helicase (EC 3.6.4.13) (Activating signal cointegrator 1 complex subunit 3-like 1) (BRR2 homolog) (U5 snRNP-specific 200 kDa protein) (U5-200KD),O75643
Q6P2Q9,PRP8_HUMAN,reviewed,,PF01398;PF08082;PF08083;PF08084;PF12134;PF10598;PF10597;PF10596;,,Homo sapiens (Human),9606,Pre-mRNA-processing-splicing factor 8 (220 kDa U5 snRNP-specific protein) (PRP8 homolog) (Splicing factor Prp8) (p220),Q6P2Q9
O43143,DHX15_HUMAN,reviewed,"DEAD box helicase family, DEAH subfamily, DDX15/PRP43 sub-subfamily",PF00270;PF04408;PF00271;PF07717;,,Homo sapiens (Human),9606,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 (EC 3.6.4.13) (ATP-dependent RNA helicase #46) (DEAH box protein 15),O43143
O43660,PLRG1_HUMAN,reviewed,WD repeat PRL1/PRL2 family,PF00400;,,Homo sapiens (Human),9606,Pleiotropic regulator 1,O43660
P18621,RL17_HUMAN,reviewed,Universal ribosomal protein uL22 family,PF00237;,,Homo sapiens (Human),9606,60S ribosomal protein L17 (60S ribosomal protein L23) (Large ribosomal subunit protein uL22) (PD-1),P18621
Q14444,CAPR1_HUMAN,reviewed,Caprin family,PF12287;,,Homo sapiens (Human),9606,Caprin-1 (Cell cycle-associated protein 1) (Cytoplasmic activation- and proliferation-associated protein 1) (GPI-anchored membrane protein 1) (GPI-anchored protein p137) (GPI-p137) (p137GPI) (Membrane component chromosome 11 surface marker 1) (RNA granule protein 105),Q14444
P50454,SERPH_HUMAN,reviewed,Serpin family,PF00079;,,Homo sapiens (Human),9606,Serpin H1 (47 kDa heat shock protein) (Arsenic-transactivated protein 3) (AsTP3) (Cell proliferation-inducing gene 14 protein) (Collagen-binding protein) (Colligin) (Rheumatoid arthritis-related antigen RA-A47),P50454
P43686,PRS6B_HUMAN,reviewed,AAA ATPase family,PF00004;,,Homo sapiens (Human),9606,26S proteasome regulatory subunit 6B (26S proteasome AAA-ATPase subunit RPT3) (MB67-interacting protein) (MIP224) (Proteasome 26S subunit ATPase 4) (Tat-binding protein 7) (TBP-7),P43686
P23396,RS3_HUMAN,reviewed,Universal ribosomal protein uS3 family,PF07650;PF00189;,,Homo sapiens (Human),9606,40S ribosomal protein S3 (EC 4.2.99.18) (Small ribosomal subunit protein uS3),P23396
Q02878,RL6_HUMAN,reviewed,Eukaryotic ribosomal protein eL6 family,PF01159;PF03868;,,Homo sapiens (Human),9606,60S ribosomal protein L6 (Large ribosomal subunit protein eL6) (Neoplasm-related protein C140) (Tax-responsive enhancer element-binding protein 107) (TaxREB107),Q02878
Q13283,G3BP1_HUMAN,reviewed,,PF02136;PF00076;,,Homo sapiens (Human),9606,Ras GTPase-activating protein-binding protein 1 (G3BP-1) (EC 3.6.4.12) (EC 3.6.4.13) (ATP-dependent DNA helicase VIII) (hDH VIII) (GAP SH3 domain-binding protein 1),Q13283
P63104,1433Z_HUMAN,reviewed,14-3-3 family,PF00244;,PIRSF000868;,Homo sapiens (Human),9606,14-3-3 protein zeta/delta (Protein kinase C inhibitor protein 1) (KCIP-1),P63104
P61981,1433G_HUMAN,reviewed,14-3-3 family,PF00244;,PIRSF000868;,Homo sapiens (Human),9606,"14-3-3 protein gamma (Protein kinase C inhibitor protein 1) (KCIP-1) [Cleaved into: 14-3-3 protein gamma, N-terminally processed]",P61981
Q9UN86,G3BP2_HUMAN,reviewed,,PF02136;PF00076;,,Homo sapiens (Human),9606,Ras GTPase-activating protein-binding protein 2 (G3BP-2) (GAP SH3 domain-binding protein 2),Q9UN86
P63279,UBC9_HUMAN,reviewed,Ubiquitin-conjugating enzyme family,PF00179;,,Homo sapiens (Human),9606,SUMO-conjugating enzyme UBC9 (EC 2.3.2.-) (RING-type E3 SUMO transferase UBC9) (SUMO-protein ligase) (Ubiquitin carrier protein 9) (Ubiquitin carrier protein I) (Ubiquitin-conjugating enzyme E2 I) (Ubiquitin-protein ligase I) (p18),P63279
P63261,ACTG_HUMAN,reviewed,Actin family,PF00022;,,Homo sapiens (Human),9606,"Actin, cytoplasmic 2 (Gamma-actin) [Cleaved into: Actin, cytoplasmic 2, N-terminally processed]",P63261
Q96MT8,CEP63_HUMAN,reviewed,CEP63 family,PF17045;,,Homo sapiens (Human),9606,Centrosomal protein of 63 kDa (Cep63),Q96MT8
Q9HD26,GOPC_HUMAN,reviewed,,PF00595;,,Homo sapiens (Human),9606,Golgi-associated PDZ and coiled-coil motif-containing protein (CFTR-associated ligand) (Fused in glioblastoma) (PDZ protein interacting specifically with TC10) (PIST),Q9HD26
Q12824,SNF5_HUMAN,reviewed,SNF5 family,PF04855;,PIRSF038126;,Homo sapiens (Human),9606,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 (BRG1-associated factor 47) (BAF47) (Integrase interactor 1 protein) (SNF5 homolog) (hSNF5),Q12824
P60709,ACTB_HUMAN,reviewed,Actin family,PF00022;,,Homo sapiens (Human),9606,"Actin, cytoplasmic 1 (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]",P60709
Q15025,TNIP1_HUMAN,reviewed,,,,Homo sapiens (Human),9606,TNFAIP3-interacting protein 1 (A20-binding inhibitor of NF-kappa-B activation 1) (ABIN-1) (HIV-1 Nef-interacting protein) (Nef-associated factor 1) (Naf1) (Nip40-1) (Virion-associated nuclear shuttling protein) (VAN) (hVAN),Q15025
P62736,ACTA_HUMAN,reviewed,Actin family,PF00022;,,Homo sapiens (Human),9606,"Actin, aortic smooth muscle (Alpha-actin-2) (Cell growth-inhibiting gene 46 protein)",P62736
Q92993,KAT5_HUMAN,reviewed,MYST (SAS/MOZ) family,PF01853;PF11717;,,Homo sapiens (Human),9606,Histone acetyltransferase KAT5 (EC 2.3.1.48) (60 kDa Tat-interactive protein) (Tip60) (Histone acetyltransferase HTATIP) (HIV-1 Tat interactive protein) (Lysine acetyltransferase 5) (cPLA(2)-interacting protein),Q92993
Q13501,SQSTM_HUMAN,reviewed,,PF00564;PF16577;PF00569;,,Homo sapiens (Human),9606,Sequestosome-1 (EBI3-associated protein of 60 kDa) (EBIAP) (p60) (Phosphotyrosine-independent ligand for the Lck SH2 domain of 62 kDa) (Ubiquitin-binding protein p62),Q13501
Q5QJE6,TDIF2_HUMAN,reviewed,,PF08698;,,Homo sapiens (Human),9606,Deoxynucleotidyltransferase terminal-interacting protein 2 (Estrogen receptor-binding protein) (LPTS-interacting protein 2) (LPTS-RP2) (Terminal deoxynucleotidyltransferase-interacting factor 2) (TdIF2) (TdT-interacting factor 2),Q5QJE6
O95477,ABCA1_HUMAN,reviewed,"ABC transporter superfamily, ABCA family",PF00005;,,Homo sapiens (Human),9606,ATP-binding cassette sub-family A member 1 (ATP-binding cassette transporter 1) (ABC-1) (ATP-binding cassette 1) (Cholesterol efflux regulatory protein),O95477
Q9UQ35,SRRM2_HUMAN,reviewed,CWC21 family,PF08312;,,Homo sapiens (Human),9606,Serine/arginine repetitive matrix protein 2 (300 kDa nuclear matrix antigen) (Serine/arginine-rich splicing factor-related nuclear matrix protein of 300 kDa) (SR-related nuclear matrix protein of 300 kDa) (Ser/Arg-related nuclear matrix protein of 300 kDa) (Splicing coactivator subunit SRm300) (Tax-responsive enhancer element-binding protein 803) (TaxREB803),Q9UQ35
P07237,PDIA1_HUMAN,reviewed,Protein disulfide isomerase family,PF00085;,,Homo sapiens (Human),9606,Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55),P07237
Q99653,CHP1_HUMAN,reviewed,"Calcineurin regulatory subunit family, CHP subfamily",PF13499;,,Homo sapiens (Human),9606,Calcineurin B homologous protein 1 (Calcineurin B-like protein) (Calcium-binding protein CHP) (Calcium-binding protein p22) (EF-hand calcium-binding domain-containing protein p22),Q99653
P27824,CALX_HUMAN,reviewed,Calreticulin family,PF00262;,,Homo sapiens (Human),9606,Calnexin (IP90) (Major histocompatibility complex class I antigen-binding protein p88) (p90),P27824
Q9BZQ6,EDEM3_HUMAN,reviewed,Glycosyl hydrolase 47 family,PF01532;PF02225;,,Homo sapiens (Human),9606,"ER degradation-enhancing alpha-mannosidase-like protein 3 (EC 3.2.1.113) (Alpha-1,2-mannosidase EDEM3)",Q9BZQ6
P62191,PRS4_HUMAN,reviewed,AAA ATPase family,PF00004;,,Homo sapiens (Human),9606,26S proteasome regulatory subunit 4 (P26s4) (26S proteasome AAA-ATPase subunit RPT2) (Proteasome 26S subunit ATPase 1),P62191
O95573,ACSL3_HUMAN,reviewed,ATP-dependent AMP-binding enzyme family,PF00501;,,Homo sapiens (Human),9606,Long-chain-fatty-acid--CoA ligase 3 (EC 6.2.1.3) (Long-chain acyl-CoA synthetase 3) (LACS 3),O95573
P78357,CNTP1_HUMAN,reviewed,Neurexin family,PF00754;PF02210;,,Homo sapiens (Human),9606,Contactin-associated protein 1 (Caspr) (Caspr1) (Neurexin IV) (Neurexin-4) (p190),P78357
P51571,SSRD_HUMAN,reviewed,TRAP-delta family,PF05404;,,Homo sapiens (Human),9606,Translocon-associated protein subunit delta (TRAP-delta) (Signal sequence receptor subunit delta) (SSR-delta),P51571
P02794,FRIH_HUMAN,reviewed,Ferritin family,PF00210;,,Homo sapiens (Human),9606,"Ferritin heavy chain (Ferritin H subunit) (EC 1.16.3.1) (Cell proliferation-inducing gene 15 protein) [Cleaved into: Ferritin heavy chain, N-terminally processed]",P02794
Q53GQ0,DHB12_HUMAN,reviewed,"Short-chain dehydrogenases/reductases (SDR) family, 17-beta-HSD 3 subfamily",PF00106;,,Homo sapiens (Human),9606,Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (17-beta-hydroxysteroid dehydrogenase 12) (17-beta-HSD 12) (3-ketoacyl-CoA reductase) (KAR) (Estradiol 17-beta-dehydrogenase 12) (EC 1.1.1.62) (Short chain dehydrogenase/reductase family 12C member 1),Q53GQ0
P02786,TFR1_HUMAN,reviewed,"Peptidase M28 family, M28B subfamily",PF02225;PF04389;PF04253;,,Homo sapiens (Human),9606,"Transferrin receptor protein 1 (TR) (TfR) (TfR1) (Trfr) (T9) (p90) (CD antigen CD71) [Cleaved into: Transferrin receptor protein 1, serum form (sTfR)]",P02786
O15260,SURF4_HUMAN,reviewed,SURF4 family,PF02077;,,Homo sapiens (Human),9606,Surfeit locus protein 4,O15260
Q9H496,IFG15_HUMAN,reviewed,,,,Homo sapiens (Human),9606,"Torsin-1A-interacting protein 2, isoform IFRG15 (15 kDa interferon-responsive protein) (IFRG15)",Q9H496
O43765,SGTA_HUMAN,reviewed,SGT family,PF16546;PF00515;PF13181;,,Homo sapiens (Human),9606,Small glutamine-rich tetratricopeptide repeat-containing protein alpha (Alpha-SGT) (Vpu-binding protein) (UBP),O43765
Q9NX63,MIC19_HUMAN,reviewed,"MICOS complex subunit Mic19 family, Metazoan Mic19 subfamily",PF05300;,,Homo sapiens (Human),9606,MICOS complex subunit MIC19 (Coiled-coil-helix-coiled-coil-helix domain-containing protein 3),Q9NX63
Q9H3P7,GCP60_HUMAN,reviewed,,PF00887;PF13897;,,Homo sapiens (Human),9606,"Golgi resident protein GCP60 (Acyl-CoA-binding domain-containing protein 3) (Golgi complex-associated protein 1) (GOCAP1) (Golgi phosphoprotein 1) (GOLPH1) (PBR- and PKA-associated protein 7) (Peripheral benzodiazepine receptor-associated protein PAP7) [Cleaved into: Golgi resident protein GCP60, N-terminally processed]",Q9H3P7
Q04721,NOTC2_HUMAN,reviewed,NOTCH family,PF12796;PF11936;PF00008;PF07645;PF12661;PF06816;PF07684;PF00066;,PIRSF002279;,Homo sapiens (Human),9606,Neurogenic locus notch homolog protein 2 (Notch 2) (hN2) [Cleaved into: Notch 2 extracellular truncation (N2ECD); Notch 2 intracellular domain (N2ICD)],Q04721
P35998,PRS7_HUMAN,reviewed,AAA ATPase family,PF00004;,,Homo sapiens (Human),9606,26S proteasome regulatory subunit 7 (26S proteasome AAA-ATPase subunit RPT1) (Proteasome 26S subunit ATPase 2) (Protein MSS1),P35998
Q15165,PON2_HUMAN,reviewed,Paraoxonase family,PF01731;,,Homo sapiens (Human),9606,Serum paraoxonase/arylesterase 2 (PON 2) (EC 3.1.1.2) (EC 3.1.1.81) (Aromatic esterase 2) (A-esterase 2) (Serum aryldialkylphosphatase 2),Q15165
Q8NEW0,ZNT7_HUMAN,reviewed,"Cation diffusion facilitator (CDF) transporter (TC 2.A.4) family, SLC30A subfamily",PF01545;,,Homo sapiens (Human),9606,Zinc transporter 7 (ZnT-7) (Solute carrier family 30 member 7) (Znt-like transporter 2),Q8NEW0
Q6P1M0,S27A4_HUMAN,reviewed,ATP-dependent AMP-binding enzyme family,PF00501;PF13193;,,Homo sapiens (Human),9606,Long-chain fatty acid transport protein 4 (FATP-4) (Fatty acid transport protein 4) (EC 6.2.1.-) (Solute carrier family 27 member 4),Q6P1M0
P20020,AT2B1_HUMAN,reviewed,"Cation transport ATPase (P-type) (TC 3.A.3) family, Type IIB subfamily",PF12424;PF00689;PF00690;,,Homo sapiens (Human),9606,Plasma membrane calcium-transporting ATPase 1 (PMCA1) (EC 3.6.3.8) (Plasma membrane calcium ATPase isoform 1) (Plasma membrane calcium pump isoform 1),P20020
Q96I59,SYNM_HUMAN,reviewed,Class-II aminoacyl-tRNA synthetase family,PF00152;PF01336;,,Homo sapiens (Human),9606,"Probable asparagine--tRNA ligase, mitochondrial (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)",Q96I59
P42695,CNDD3_HUMAN,reviewed,,PF12717;,PIRSF036508;,Homo sapiens (Human),9606,Condensin-2 complex subunit D3 (Non-SMC condensin II complex subunit D3) (hCAP-D3),P42695
Q15046,SYK_HUMAN,reviewed,Class-II aminoacyl-tRNA synthetase family,PF00152;PF01336;,PIRSF039101;,Homo sapiens (Human),9606,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS),Q15046
Q9H840,GEMI7_HUMAN,reviewed,Gemin-7 family,PF11095;,,Homo sapiens (Human),9606,Gem-associated protein 7 (Gemin-7) (SIP3),Q9H840
Q92769,HDAC2_HUMAN,reviewed,"Histone deacetylase family, HD type 1 subfamily",PF00850;,PIRSF037913;,Homo sapiens (Human),9606,Histone deacetylase 2 (HD2) (EC 3.5.1.98),Q92769
Q9GZT3,SLIRP_HUMAN,reviewed,,PF00076;,,Homo sapiens (Human),9606,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",Q9GZT3
P18859,ATP5J_HUMAN,reviewed,Eukaryotic ATPase subunit F6 family,PF05511;,PIRSF002455;,Homo sapiens (Human),9606,"ATP synthase-coupling factor 6, mitochondrial (ATPase subunit F6)",P18859
P29692,EF1D_HUMAN,reviewed,EF-1-beta/EF-1-delta family,PF10587;PF00736;,,Homo sapiens (Human),9606,Elongation factor 1-delta (EF-1-delta) (Antigen NY-CO-4),P29692
P47897,SYQ_HUMAN,reviewed,Class-I aminoacyl-tRNA synthetase family,PF00749;PF03950;PF04558;PF04557;,,Homo sapiens (Human),9606,Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS),P47897
P07814,SYEP_HUMAN,reviewed,"Class-I aminoacyl-tRNA synthetase family, Glutamate--tRNA ligase type 2 subfamily; Class-II aminoacyl-tRNA synthetase family",PF00043;PF03129;PF09180;PF00749;PF03950;PF00587;PF00458;,,Homo sapiens (Human),9606,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) (Cell proliferation-inducing gene 32 protein) (Glutamatyl-prolyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase)],P07814
O14967,CLGN_HUMAN,reviewed,Calreticulin family,PF00262;,,Homo sapiens (Human),9606,Calmegin,O14967
P21964,COMT_HUMAN,reviewed,"Class I-like SAM-binding methyltransferase superfamily, Cation-dependent O-methyltransferase family",PF01596;,PIRSF037177;,Homo sapiens (Human),9606,Catechol O-methyltransferase (EC 2.1.1.6),P21964
Q13619,CUL4A_HUMAN,reviewed,Cullin family,PF00888;PF10557;,,Homo sapiens (Human),9606,Cullin-4A (CUL-4A),Q13619
O43852,CALU_HUMAN,reviewed,CREC family,PF13202;PF13833;,,Homo sapiens (Human),9606,Calumenin (Crocalbin) (IEF SSP 9302),O43852
P60033,CD81_HUMAN,reviewed,Tetraspanin (TM4SF) family,PF00335;,PIRSF002419;,Homo sapiens (Human),9606,CD81 antigen (26 kDa cell surface protein TAPA-1) (Target of the antiproliferative antibody 1) (Tetraspanin-28) (Tspan-28) (CD antigen CD81),P60033
O75155,CAND2_HUMAN,reviewed,CAND family,PF08623;,,Homo sapiens (Human),9606,Cullin-associated NEDD8-dissociated protein 2 (Cullin-associated and neddylation-dissociated protein 2) (Epididymis tissue protein Li 169) (TBP-interacting protein of 120 kDa B) (TBP-interacting protein 120B) (p120 CAND2),O75155
P14868,SYDC_HUMAN,reviewed,"Class-II aminoacyl-tRNA synthetase family, Type 2 subfamily",PF00152;PF01336;,,Homo sapiens (Human),9606,"Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS) (Cell proliferation-inducing gene 40 protein)",P14868
P62851,RS25_HUMAN,reviewed,Eukaryotic ribosomal protein eS25 family,PF03297;,,Homo sapiens (Human),9606,40S ribosomal protein S25 (Small ribosomal subunit protein eS25),P62851
O60220,TIM8A_HUMAN,reviewed,Small Tim family,PF02953;,,Homo sapiens (Human),9606,Mitochondrial import inner membrane translocase subunit Tim8 A (Deafness dystonia protein 1) (X-linked deafness dystonia protein),O60220
O75533,SF3B1_HUMAN,reviewed,SF3B1 family,PF08920;,,Homo sapiens (Human),9606,Splicing factor 3B subunit 1 (Pre-mRNA-splicing factor SF3b 155 kDa subunit) (SF3b155) (Spliceosome-associated protein 155) (SAP 155),O75533
O95373,IPO7_HUMAN,reviewed,Importin beta family,PF08506;PF03810;,,Homo sapiens (Human),9606,Importin-7 (Imp7) (Ran-binding protein 7) (RanBP7),O95373
Q15365,PCBP1_HUMAN,reviewed,,PF00013;,,Homo sapiens (Human),9606,Poly(rC)-binding protein 1 (Alpha-CP1) (Heterogeneous nuclear ribonucleoprotein E1) (hnRNP E1) (Nucleic acid-binding protein SUB2.3),Q15365
O75947,ATP5H_HUMAN,reviewed,ATPase d subunit family,,PIRSF005514;,Homo sapiens (Human),9606,"ATP synthase subunit d, mitochondrial (ATPase subunit d)",O75947
O00629,IMA3_HUMAN,reviewed,Importin alpha family,PF00514;PF16186;PF01749;,PIRSF005673;,Homo sapiens (Human),9606,Importin subunit alpha-3 (Importin alpha Q1) (Qip1) (Karyopherin subunit alpha-4),O00629
Q8WXD5,GEMI6_HUMAN,reviewed,,PF06372;,,Homo sapiens (Human),9606,Gem-associated protein 6 (Gemin-6) (SIP2),Q8WXD5
P28288,ABCD3_HUMAN,reviewed,"ABC transporter superfamily, ABCD family, Peroxisomal fatty acyl CoA transporter (TC 3.A.1.203) subfamily",PF06472;PF00005;,,Homo sapiens (Human),9606,ATP-binding cassette sub-family D member 3 (70 kDa peroxisomal membrane protein) (PMP70),P28288
