A0A0D7KDG4	80878
M1WLJ6	1322246
A0A0T1WVF9	1736543
A5FIW2	376686
M1WKA4	1322246
D2B4Y5	479432
A0A0F9ZRN1	1618561
A0A0S6X751	1206458
D0KVP3	555778
D2B4V6	479432
F0LQU4	903510
F0LUK1	903510
A5FH74	376686
A0A0C2RAQ2	220754
A0A136MRT8	1617420
A0A0M9CBD6	1241906
W6JZ32	1193182
A0A087M6L5	46914
A0A0Q5W2T5	1736355
M1WYD4	1165095
A0A143H983	241244
A0A0Q6BTE1	1736381
N2J3K3	1203578
A0A124IMH5	1734397
A0A0C2VGT4	220754
A0A165XHU0	33936
A0A165Y1P2	33936
A0A101W8E9	1734397
J2ZQU5	1144305
Q38W61	314315
A0A0Q6B920	1736381
A0A0A5FWS3	1385512
N2J3V1	1203578
K0Q4Y8	1211777
A0A0Q6LD08	1736343
M7AMW2	1241906
K0Q093	1211777
A5FLA3	376686
M7ACI4	1241906
A0A136N3F6	1617420
A0A0M9CCA4	1241906
A0A0Q6BZK6	1736381
C7HSR7	655811
D2B9Z2	479432
A0A0J5M3B2	61647
A5FLQ1	376686
D5BFN2	655815
A0A0T1XNU3	1736543
A0A0A0BYE3	1386082
A0A0Q5WIG1	1736355
A0A0Q6C918	1736381
J5PMM8	1187851
A0A0T1WR99	1736543
J2GX87	1144305
A0A165XAB6	33936
A0A0Q5WRQ5	1736355
N2J004	1203578
J6JG62	1187851
D0L1U7	555778
E9CLP2	914128
B6BWB7	314607
N2J9L0	1203578
A0A0M2VLN8	1642570
N2JD41	1203578
D5BEY4	655815
A0A165Y2F8	33936
M7A570	1241906
J6UFB8	1187851
W6JUM2	1193182
A0A0Q6BI71	1736381
G4E733	765914
A5FH98	376686
F7XWN6	696127
M7ABP0	1241906
N2IPM1	1203578
A0A0T1WWT9	1736543
Q7MTZ9	242619
A0A0A5G8N0	1385512
A0A0S6WZ33	1206458
C5ZV21	537970
A0A0D7KB24	80878
A0A0Q6BR30	1736381
F4CTU1	675635
A0A0F0VZC7	61647
A0A162QFD8	1812911
G4E2E3	765914
A0A0Q6K3Y2	1736343
R4I1G7	568817
D5BL18	655815
A0A087M3P9	46914
K0Q5F0	1211777
F0LUI7	903510
F0LWJ2	903510
D2B2E1	479432
J3AP95	1144305
A3XNC2	398720
F4CL45	675635
A0A0D7KAV6	80878
Q7MV51	242619
F0LQY0	903510
A0A0T1WS33	1736543
A0A0A8WL66	1206458
A0A165YW01	33936
A0A0A0BLE5	1386082
D2B2P9	479432
A0A096BJT5	1401070
K0PXL6	1211777
A0A087M1I6	46914
A0A087M697	46914
M1WQ93	1322246
A0A0S6WY22	1206458
A0A0M2VK31	1642570
F0LZX1	903510
J6LCN1	1187851
B8DKR1	883
J6UHM8	1187851
E3DQW2	572479
A0A136ML48	1617413
G4E610	765914
A0A0A5G4E2	1385512
A0A0P4UV17	1552121
A0A0M2VST0	1642570
A0A136MLR1	1617413
K0Q390	1211777
A0A0Q6C4F5	1736381
D0L0T6	555778
N2J0D2	1203578
Q38W69	314315
F4D155	675635
A0A0J5LB57	61647
M7ALR6	1241906
A0A0D7K6A9	80878
A0A162P3R7	1812911
F4CMM5	675635
D0KXV7	555778
Q7MTF1	242619
A3XI92	398720
A0A165Z7N4	33936
C5ZX51	537970
A5FL02	376686
M7AR11	1241906
N2J5P2	1203578
A0A136MP42	1617413
D5BFJ0	655815
N2J5V8	1203578
N2JPX6	1203578
A8Z5T9	444179
J3A9M1	1144305
K0Q4Y2	1211777
A0A0J5LME9	61647
J5PQU6	1187851
N2J7A5	1203578
K0PWH8	1211777
A5FG43	376686
A0A0Q5VWF4	1736355
A5FLC7	376686
A0A0C2VUS0	220754
D0L009	555778
J6UDW6	1187851
A0A0A5G987	1385512
A0A0M2VUM7	1642570
A0A0D7K5L8	80878
A0A162NR26	1812911
A0A124ILY4	1734397
A0A0P4UZN2	1552121
A0A0C2RAW9	220754
A0A0T1WRD3	1736543
A0A162REK0	1812911
M7AEC1	1241906
K6TY39	1196322
D0KVG0	555778
G4E3X0	765914
A0A0S6WYU9	1206458
J3A7A9	1144305
A0A0A0C0F9	1386082
A0A0A0C2B2	1386082
J2GW08	1144305
D2AVM0	479432
Q7MTR8	242619
J6UCW5	1187851
A0A0D7K8T0	80878
E2SQS3	658659
A0A0Q6KS57	1736343
A0A136MXN7	1617420
A0A0Q5WWR8	1736355
A0A0A0C013	1386082
A0A0A5G1B5	1385512
W6JW13	1193182
A0A0P4UU06	1552121
F4CP26	675635
C0ASX8	471881
A0A087LXE3	46914
A0A136N3S5	1617420
A0A080K708	1443104
A0A0C2VUD1	220754
A3XHY9	398720
J6LBM7	1187851
G4E235	765914
B6YQK8	511995
A0A095ZBM4	1401070
C0AX98	471881
A0A0R2RT48	1655605
F4CZT0	675635
B6BTV3	314607
K6U3R3	1196322
A0A0S6X2R1	1206458
G4E528	765914
D0KWT0	555778
A0A0G1X607	1619022
A0A095ZNX3	1401070
R4I098	568817
A0A117SE68	1734397
A0A0G1KRX9	1618789
A3XN63	398720
A0A101W0U0	1734397
A0A136MY10	1617420
A0A0G0IPZ2	1618512
A0A0A0BZQ7	1386082
A0A162QEG5	1812911
A0A162NAQ5	1812911
A0A0G1DV79	1619085
A0A0G0ICT4	1618512
A0A037Z5X2	1230342
J6UGC4	1187851
A0A080K7Q0	1443104
A0A136MWU4	1617420
C7HVS1	655811
E2SKF3	658659
A0A0R2RU90	1655605
A0A101W8Y3	1734397
W6K1E7	1193182
M1WW51	1165095
A0A037Z1R6	1230342
Q38X80	314315
A0A0M2VS40	1642570
A0A0R2RQR0	1655605
C0AXT0	471881
A0A037ZDV2	1230342
A0A136MGX7	1617413
B6YQA8	511995
W6K3G9	1193182
A0A0G0I998	1618512
A0A037Z1I3	1230342
F4CYE2	675635
K6U8H4	1196322
C7HWP5	655811
A0A136MZZ8	1617420
F4CJF2	675635
A0A0R2JV44	1122148
N2IK41	1203578
F0LS01	903510
A0A162QR84	1812911
A0A136MUV9	1617420
R4I0P3	568817
W6JWD6	1193182
G4E7I4	765914
F7XWJ2	696127
A0A136MZC8	1617420
G4E455	765914
E2SJG2	658659
A0A0G1DUH4	1619085
Q7MUX2	242619
A0A101W1B3	1734397
A0A037Z4H9	1230342
A0A101W6Q7	1734397
A0A136MEW3	1617413
A8Z638	444179
A0A101W8Z5	1734397
A0A162PW93	1812911
A0A0A0BTT5	1386082
D0L0Q9	555778
E2SK73	658659
A0A101W4Y3	1734397
B8DPK7	883
C0ARN4	471881
M7A1A0	1241906
K6U9Q3	1196322
C0ASX9	471881
A0A162P1X8	1812911
K0Q0S9	1211777
J6JAP8	1187851
K6T2E6	1196322
W6JUR8	1193182
A0A162NUX6	1812911
A0A136MM04	1617413
B8DQM2	883
A0A136MP27	1617413
A0A101W5I8	1734397
M1WJ43	1322246
A0A080K6M9	1443104
A0A162PJV0	1812911
C7HWP4	655811
J5PVM2	1187851
A0A136N1M9	1617420
W6JZ93	1193182
A0A162QMY2	1812911
A0A096BJN3	1401070
J6UCX7	1187851
A0A101W1J9	1734397
A3XHS9	398720
C0AT70	471881
B6BWZ9	314607
G4E7U2	765914
B8DQ54	883
M1WY94	1165095
A3XGW3	398720
B8DSA0	883
A0A0G1RTP2	1618371
A0A096AJ69	1401070
A0A117SFU0	1734397
A0A101W4J5	1734397
A0A095ZCN8	1401070
D5EI14	583355
X5A5W4	1268072
F7UZD0	502558
A0A162R034	1812911
D5BBQ5	655815
C0AT71	471881
B5YI11	289376
A3K6G3	388399
A0A136MUA8	1617420
K0YXH8	888439
A0A090IUJ5	35841
A0LXV6	411154
A0A0B4Y572	1123366
A0A068YP98	1504672
A9GXY7	448385
A0A0D1PA17	29448
A0A0V8QH71	290052
Q3B3N1	319225
R7WI09	1273125
A9GR04	448385
R7WMX6	1273125
K0NQE1	651182
A3JX16	388399
A0A0P8AD23	1666913
A0A0B4XXG5	1123366
Q3B1F9	319225
A0A0D1P349	303
G1XWW9	1003237
A3K3D5	388399
A0A0P7VYZ8	1666913
D8G8P8	272129
Q92LK2	266834
A0A0D1P9J0	29448
A0A091AGT7	1537917
A0A088T294	1541959
A0A120DAS5	1748249
C7M5U3	521097
R7WPK5	1273125
A0A091ALC7	1537917
A0A021VSW4	948458
A0A0D1LQF5	303
A0A0F6YHN6	927083
A0A109CPT6	1748249
A0A0Q5VT56	1736354
C7M3K7	521097
A0A0F6W353	927083
A0Z2I1	247639
W7CV36	1265861
A0A0Q5VSB1	1736354
Q5F567	242231
A0Z3K4	247639
A0A068YKW2	1504672
K9VWB0	1173022
A0A068YL60	1504672
A0A109BXK5	1748249
A0A164C0A6	1775956
A6FV81	351016
A0A0F6YLT3	927083
A9GQT3	448385
A0A0D6AIL0	1615909
Q3B5U4	319225
A0A0D1NMI2	303
A0A091AJ05	1537917
W6K8S2	1288970
C0EER3	537013
A9EVE3	448385
A0Z696	247639
A0A0D1P645	29448
W6K8K9	1288970
C7M421	521097
Q92SC0	266834
A0A068YLU1	1504672
A0A068YRK1	1504672
Q3B5L7	319225
A0M625	411154
A0A0F6W3B5	927083
A0A0F4PN89	151081
C0EDD7	537013
W6K899	1288970
A6FQK2	351016
A3K9X0	388399
D8FXF7	272129
A0M6A8	411154
A0A087EE69	356829
D8FUL4	272129
W6K760	1288970
A9G7P7	448385
Q930Y3	266834
A0A0B4XXD8	1123366
K9VUM3	1173022
R7WMD2	1273125
A0A0F4PIN3	151081
A6FPZ9	351016
C0EH03	537013
F7UUF9	502558
C7M681	521097
Q926H9	266834
B5YIV0	289376
A0A068YL42	1504672
A0A0D6AFI2	1615909
A0A075JF19	1274
A0A0D1PH15	303
A0A088T383	1541959
A9GGS7	448385
C7M608	521097
K0YQ77	888439
A0A0D6ADI3	1615909
Q92UY9	266834
A0A0F6W0N1	927083
A0A068YRY2	1504672
A0A091AKI7	1537917
N6UEL0	363754
E3HC90	572544
A0A0F6W6A5	927083
S3L4M6	1125699
C0EIB9	537013
C7M9E6	521097
A0A068YQT2	1504672
A0A090IZT6	35841
D5EPE4	583355
K9VZA4	1173022
R7WTX5	1273125
W6K750	1288970
R7WQP7	1273125
K9VZQ3	1173022
A6FWC4	351016
A0Z3P4	247639
A0A0F4PIX8	151081
D5EHW4	583355
A0A097EKS8	1549858
A6FW74	351016
A0A0F6SI77	927083
K0Z1Y6	888439
K0YVH6	888439
W7CNP6	1265861
A0A0P8AD49	1666913
J9H7Y4	913338
A9GJ88	448385
A0A091AJT3	1537917
A0A0D1NSS3	29448
A0Z725	247639
A0A0D1MNW6	29448
A0A0D1MRF5	303
M4S083	745310
A0A0D6ABF9	1615909
A0A0D1NZ18	303
C7M669	521097
R7WMU8	1273125
A9F233	448385
G1XVT3	1003237
W6KIQ2	1288970
A0M760	411154
C7M6Z7	521097
Q3B1F1	319225
A0A0F4PLC9	151081
A0A0B4Y2H1	1123366
A0A090KUT5	35841
A9EPG0	448385
X5A209	1268072
A0A0F6W137	927083
M4S6S6	745310
A0A0F6YJ94	927083
A9GNK3	448385
A0A0D1NNB6	29448
A0A075JJU0	1274
K0Z593	888439
W6K5E4	1288970
D8G4X3	272129
A6FWD0	351016
A0A068YQU6	1504672
K0NIX1	651182
A0A0F2QT87	1629708
A0Z8R9	247639
A0A0F4PSL5	151081
K0NAU7	651182
Q92UY8	266834
S3L312	1125699
Q3B2N6	319225
A3JYW1	388399
A0A021VN78	948458
A0A0Q5VPT9	1736354
A0A0D1PMI7	303
A0A0Q5UZH4	1736354
A0A021VTQ3	948458
A3K0R3	388399
A0A068Z1B2	1504672
A0A0F2R8Q2	1629708
A9F508	448385
A3KAU5	388399
D8G0P9	272129
A0A0B5EWE5	1081613
R7WKX4	1273125
A0A0F4PJ65	151081
A0A0Q5VAT6	1736354
W6K9C7	1288970
A0A0D1MEN0	303
S7UP70	1121439
A0A0D1MJU0	29448
O51306	224326
S7TCJ9	1121439
A6FLT6	351016
N6UWY1	363754
A0Z2I2	247639
A3K9X6	388399
G1XVX0	1003237
A0A021VTA4	948458
C7M5B9	521097
A0A0B4Y0A4	1123366
B5YI02	289376
M4S503	745310
A0A0F6SEH5	927083
A0A0B5EMY1	1081613
A0A0J7HRW4	1008392
A0A091AGT9	1537917
R7WLK7	1273125
A0A0F6SEE8	927083
D8G4K8	272129
A0A0F6SI31	927083
A0A120DAS1	1748249
B8E2X8	515635
A0A076K2U0	666509
X6D4Q0	1287252
E6SSI9	693979
L0K5V6	748449
A0A142XUQ9	1632865
X6GN25	1287182
Q83A38	227377
A0A126V366	1579316
A0A126V0S2	1579316
A0A076JW86	666509
E6SUD3	693979
A0A0B4X321	1418105
Q83BY3	227377
A0A0X3ULX6	1609095
A0A0B4X938	1418105
X6GKC0	1287182
S7IMC3	1112246
U5C469	1123057
U5C6T4	1123057
G3IX36	697282
U5BWR8	1123057
A0A0S7Z1F4	1704237
A0A076JW92	666509
X6D7C1	1287252
V9XK97	1435356
A0A0B4XBR8	1418105
A0A0M6XMI1	282197
A0A0M6XWX2	282197
A0A142Y1K0	1632865
Q83BS3	227377
G0A2X4	857087
A0A085J9D1	1005995
A0A060M2M6	1246626
M2XXX3	1236550
D6GTH8	546269
D3EDI5	481743
L0K986	748449
G3ITX7	697282
A0A0P6WFH5	1603897
U5BT56	1123057
A0A117QL37	68231
Q83CD6	227377
A0A061LYV2	1292023
B8E2T6	515635
V9XB62	1435356
G0A676	857087
G3IRU1	697282
A0A085JHW0	1005995
X6FHB2	1287182
B1XWH5	395495
A0A142XZI6	1632865
A0A101R5D9	68231
F4GIC5	760011
U5C348	1123057
A0A060LRA9	1246626
A0A060M4F4	1246626
Q32BS7	300267
A0A076K3U9	666509
A0A060LXX9	1246626
B1Y4C4	395495
A0A0S7ZRB8	1704237
D9W1E7	253839
I6T0N3	768486
D9W2V0	253839
F4GLE9	760011
U5BJ25	1123057
W0RSI5	861299
A0A076K5U4	666509
A0A0N0Z7D1	1547578
A0A0R2F1M8	1423730
A0A0G0DND7	1619093
H0QMC1	1077972
A0A0S7ZIA0	1704237
A0A0J1J1P3	1504536
A0A0N0Z2K3	1547578
W0RS88	861299
D9VKD6	253839
V9XD79	1435356
A0A142Y7A5	1632865
A0A0G0E7T2	1618712
A0A0S8IXN6	1703426
A0A101GAF4	1635262
A0A0S7ZC19	1703356
A0A0S8IY70	1703426
M2X9E9	1236550
A0A0S7Z3N6	1703356
X6GHI4	1287182
A0A0S7ZRN2	1704237
A0A0F4LY44	1218492
A0A0N1KF78	1547578
A0A0G0E795	1618712
A0A0S7ZBK6	1703356
A0A0W0S0U1	29422
W0Z8G9	1177594
R6YXJ9	1263020
A0A142Y6P5	1632865
B2ID00	395963
A0A142Y197	1632865
A0A0S7ZK47	1704237
M2YHB4	1236550
A0A0S7XWG2	1703354
A0A101G693	1635262
A0A0N0Z703	1547578
A0A090PZF3	319236
Q2CHY0	314256
I9BSI8	795666
I1DXH4	562729
A0A061LUE7	1292023
F7RVK6	1036674
E8X2I4	1198114
L7VN18	1121335
A0A090PXN9	319236
G0A8M5	1005048
I3C262	926559
A0A0S7XWT3	1703354
W0RLE2	861299
A0A0C1ZGH0	870478
A0A077J3Z3	1565991
I1E1S0	562729
I9BQN0	795666
E1SCZ4	712898
L7VQG0	1121335
B1Y8E5	395495
Q0P972	192222
A0A177H4V0	1689867
I0HWZ7	983917
R6B542	1262870
A0A0C2C305	870478
W0SMD6	1223802
W0SGA0	1223802
A0A0X8JQS7	888061
A0A0C1YHC4	870478
G0AG91	1005048
A0A0C1YYT7	870478
A0A0C2CJQ7	870478
W0SKI8	1223802
A0A0F4KBY1	1609106
A0A0F2RWD1	1629709
V5WET8	1307761
D7VGZ3	525373
I1DXA6	562729
I1E228	562729
A0A0F4KAU1	1609106
I2BDW9	630626
A0A0C1Z6B8	870478
A0A0P7ZGZ2	1666905
A0A0G3XHM4	1348774
A0A0D6NT57	1231342
A0A0C2CCN8	870478
A0A0F0H8Q4	68170
A0A0N8W0I4	1544413
A0A0F0HFV9	68170
A0A0X8JPA9	888061
I9BVD3	795666
I3I6Q3	1134474
F7RW88	1036674
I9W4W1	795666
A0A0Q2UAA8	1225657
I0HVF9	983917
L8Y2D5	1261130
V5WIC4	1307761
A0A077J9E5	1565991
A0A0G0F2B4	1619082
A0A0F7JPP1	1309411
B2IAX0	395963
D3RVS6	572477
B3ET47	452471
A0A090Q4H3	319236
F7RXV1	1036674
I1DY69	562729
A0A0F7JQD3	1309411
G0ADI1	1005048
F4KMF7	879243
E6VSU6	643562
I1E0P3	562729
A0A142HPQ9	1300914
J8T8C5	1032867
R9JBT3	397287
F7RVS1	1036674
I2BCK0	630626
A0A0F2RT56	1629709
E8X159	1198114
B2IGD0	395963
F4KLF7	879243
A0A0Q2Z2G0	1225657
A0A0Q2XRH8	1225657
B3ESF7	452471
A0A139DMT6	1794906
A0A0F7JS14	1309411
D3RVF7	572477
A0A0L6U099	52689
B2IBN9	395963
I9BR41	795666
W0SGE8	1223802
A0A0D6NPL6	1231342
E8WYD2	1198114
Q2CII5	314256
A0A0F2RSF3	1629709
W0SND8	1223802
I3C0N3	926559
I3C4P6	926559
A0A139DMS9	1794906
A0A077JAB6	1565991
Q0PC89	192222
G0FHR3	713604
A0A0G3XJS8	1348774
D7VL79	525373
A0A0F7JNN4	1309411
R9J3C6	397287
A0A090Q017	319236
B2ILE3	395963
A0A0Q3EUG1	1225657
G0ACD9	1005048
I0HT94	983917
I3C4L0	926559
L8Y1F7	1261130
A0A0Q3BGU4	1225657
D3RRX5	572477
F4KKD5	879243
V5WM99	1307761
L7VSF4	1121335
D7VQU6	525373
M1WSK4	1165094
V5WLG2	1307761
E1SDY2	712898
A0A0X8JR62	888061
D7VJD7	525373
L8Y1M1	1261130
I2B8U2	630626
A0A0F0HDD9	68170
A0A0L6U1L1	52689
A0A163BWI9	1642818
A0A0F0HA96	68170
L8Y090	1261130
A0A0L6U1C9	52689
A0A0Q2XSR1	1225657
L8Y143	1261130
A0A162ZXW7	1642818
A0A0D6NQK1	1231342
A0A177H616	1689867
I3C4E4	926559
A0A120KMV4	888061
A0A162WFW0	1642818
W0SAW1	1223802
A0A142HT96	1300914
L7VNR3	1121335
A0A0C1Z0V4	870478
W0SK41	1223802
L8XYJ5	1261130
U3ALX5	1219077
A0A0G3XHY1	1348774
A0A142HQH7	1300914
A0A0F2RZ97	1629709
F7S0E8	1036674
A0A0F2RRQ4	1629709
G0FYF2	713604
W0SAQ9	1223802
A0A0C2CFP5	870478
U3CBW7	1219077
A0A0Q2Z3D5	1225657
I2B6N2	630626
D3RQV0	572477
A0A0F0HEV8	68170
A0A0F2RQP5	1629709
I0HUM6	983917
I0HSI9	983917
D7VKP6	525373
E1SEJ0	712898
D2RKJ9	591001
V5WEY7	1307761
V5WK66	1307761
R6NP86	1262803
I9BY22	795666
A0A0Q2UZX9	1225657
A0A0Q2UT39	1225657
A0A0F0HCE6	68170
U3ARH3	1219077
A0A139DBS1	1794906
G0FZ33	713604
A0A177HCW8	1689867
A0A0C2CKK9	870478
A0A077J957	1565991
F4KLF4	879243
G0AAK8	1005048
A0A0N8W0C5	1544413
A0A0Q0UKG5	1544413
D3RUQ4	572477
A0A0Q1E093	1544413
E6VS84	643562
I9KT96	795666
L8XVX4	1261130
I3ID77	1134474
Q7VQQ3	203907
W0SBL8	1223802
A0A090Q0U4	319236
A0A0G3XIS4	1348774
A0A077J2T7	1565991
A0A0C2C7K5	870478
A0A0F0GKZ5	68170
E1SEA9	712898
L8XYQ2	1261130
A0A0F2RT76	1629709
D3RUB2	572477
A0A0S8CV25	1703401
G0G515	713604
I9BVJ9	795666
E8X3H2	1198114
A0A0C1YHD8	870478
I3IAY4	1134474
A0A0F2RU51	1629709
A0A162DMZ5	1642818
I1E0Q5	562729
G0FHZ2	713604
A0A0Q0ULJ9	1544413
A0A0F7JMD0	1309411
A0A0D6NPY8	1231342
A0A0X8JQ18	888061
U3CC83	1219077
F4KN83	879243
D3RTC5	572477
A0A162WW07	1642818
A0A139DMS4	1794906
L8XTS8	1261130
A0A090Q1C6	319236
G0AD58	1005048
A0A162X911	1642818
G0FL03	713604
A0A0Q2Y2S8	1225657
I3C799	926559
R9JD69	397287
E1SJ28	712898
B2IDZ4	395963
Q2CJ95	314256
L8Y017	1261130
I0HM26	983917
Q0PBF1	192222
A0A0R2DI96	1423744
Q2CDL8	314256
M1X329	1165094
U3C242	1219077
A0A0C2CCP4	870478
A5PE21	161528
A0A0F4K8Q7	1609106
A0A0C2C4T4	870478
A0A0G3XES0	1348774
W0SHN6	1223802
I3C5E7	926559
F4KN26	879243
A0A162Z6Y7	1642818
Q8D373	36870
A0A0D6NSK5	1231342
R6RBZ3	1263022
I0HXC1	983917
A0A0F2RV97	1629709
A0A177H9X2	1689867
A5PDY9	161528
Q0PAZ9	192222
E1SKM8	712898
A5P8I3	161528
G0FL78	713604
A0A086YQV7	1487582
A0A142HQC3	1300914
I9BY42	795666
G0G7T3	713604
A5PDP5	161528
Q5M373	264199
I3I8V3	1134474
G0A9K2	1005048
Q0P822	192222
G0AGE4	1005048
A0A0C2CDQ3	870478
B2IDH8	395963
G0AFT2	1005048
L7VPV9	1121335
G0FVI4	713604
A0A0D6NSI9	1231342
A0A0F4KEB8	1609106
I3IES8	1134474
R5F5D3	1263064
E1SDZ7	712898
A0A0G3XLD8	1348774
A5P927	161528
A0A0G3XMF0	1348774
B3ESN6	452471
W0SL20	1223802
A0A0D6NSB1	1231342
I9W938	795666
A0A0F0H512	68170
A0A0F7JSM0	1309411
A5PAE9	161528
D2RJ96	591001
I9BRS4	795666
A0A162ZQE1	1642818
A0A0D6NPF2	1231342
I0HLW4	983917
W0SAM9	1223802
D3RQ85	572477
U3CB95	1219077
D3RNK6	572477
F7RY98	1036674
R6RLS0	1263022
A0A0D6NUY9	1231342
A0A177HCF6	1689867
A5P8W7	161528
I3IF24	1134474
A0A0C1YV97	870478
Q8D256	36870
A0A0F0GXY0	68170
G0FWD2	713604
A0A142HN80	1300914
A5PAI0	161528
I2BDC6	630626
I3C4A4	926559
D7VGM5	525373
A0A0Q2UZL2	1225657
D3RQC6	572477
B2IIV9	395963
A0A0S8CX68	1703401
A0A0C2C6I3	870478
U3AWE6	1219077
I3C2J0	926559
A0A0F2RRE8	1629709
I1E2P2	562729
A0A0S8CIV3	1703401
I0HT86	983917
I2BEL7	630626
A0A139DK13	1794906
A0A162CUB8	1642818
A0A142HRS5	1300914
A0A0F4KBE2	1609106
L8XXS0	1261130
A0A0M9DD31	148814
A0A0L6TXG8	52689
A0A0R2L8D3	348151
A0A0F2RQD6	1629709
A0A0Q3BGW8	1225657
A0A0F4K7Y5	1609106
A0A139DEM8	1794906
G0AD57	1005048
I0HWK5	983917
B2IDY2	395963
A0A0L6TZD5	52689
A0A0C2CIL3	870478
I0HRA9	983917
A0A0L6U1Y8	52689
D3RRJ4	572477
A0A0S7WNV2	1703393
H8MZ99	1144275
I4VR85	1163408
L0JDR0	908937
H8N1Q1	1144275
E8V5L6	401053
U7VEW4	1319815
A4BXV7	313594
F2JQH4	642492
C7LV54	525897
Q0VT25	393595
K0K5A5	1179773
K0JSH2	1179773
A0A0F2RVH1	1629709
K0JTU1	1179773
A0A0S8FTT2	1703779
F8KQJ9	1002804
E8V454	401053
A0A139DJV6	1794906
A0A0P8BVR8	1666905
A0A0P7Z5L7	1666905
G0G7I6	713604
H8N1D9	1144275
I4VM99	1163408
A0A080M6X0	1454002
Q0VLX6	393595
C6XA47	582744
A0A0S1YBE4	1746199
E0RYK8	515622
A0A0F7JSN4	1309411
I0HMX4	983917
A0A0D6NSF3	1231342
E8WWN2	1198114
V5WEN4	1307761
A0A085LCA0	1487582
A0A139D2G4	1794906
I2B583	630626
Q2CBN2	314256
D2RKY5	591001
E8X557	1198114
V5WGH6	1307761
V5WF66	1307761
G0G3U1	713604
W0SBX3	1223802
A0A163BES8	1642818
I1DZS9	562729
I2B5W2	630626
D7VMD0	525373
L8Y212	1261130
I0HVB3	983917
I1E2D6	562729
A0A077J6P0	1565991
I9BTB4	795666
I1E175	562729
A0A162XSW1	1642818
A0A0C1Z2Q6	870478
B3ER69	452471
E6VR57	643562
A0A090Q614	319236
Q0PCA5	192222
A0A0F0GLD8	68170
U3AL58	1219077
A0A0F0H6C1	68170
A0A101INX3	1641392
A0A0R2L100	348151
E8X2Y7	1198114
Q0P9W1	192222
W0SGF1	1223802
I1DZT0	562729
W0SD07	1223802
A0A0C2CN82	870478
A0A177HAM1	1689867
A0A0C2C1Y8	870478
Q2CAA4	314256
A0A142HSZ8	1300914
A0A142HTN7	1300914
W0SGQ7	1223802
A0A0Q3BN89	1225657
A0A0K9EVI9	1657
G0G4I0	713604
A0A077J965	1565991
E8WXV5	1198114
F7RXC1	1036674
A0A0C2CAH4	870478
I0HXG3	983917
Q0P9A3	192222
A0A0F7JUD8	1309411
A0A0D6NS48	1231342
E1SBG3	712898
W0SB70	1223802
R6RGY6	1263022
A0A0F0HBP7	68170
A0A177HE10	1689867
D7VQE9	525373
U3C6C4	1219077
E6VST6	643562
I3IC05	1134474
I3IAJ5	1134474
A0A142HYE7	1300914
A0A0F7JR59	1309411
A0A0Q0Z869	1544413
B2IGA9	395963
A0A142HRB9	1300914
A0A0F2RUM8	1629709
A0A0C1YZX6	870478
Q2CH63	314256
Q2CEI0	314256
E1SD25	712898
G0AIE8	1005048
I1DUW3	562729
F7RWI8	1036674
A0A077J1C9	1565991
A0A0F7JQP3	1309411
A0A163C1K1	1642818
A0A0X8JRK9	888061
I0HLX5	983917
A0A0Q2UCA5	1225657
I9KTA0	795666
L8Y228	1261130
U3ASX9	1219077
Q2CG42	314256
Q2CI91	314256
I0HVH2	983917
G0FPE4	713604
M1WZ13	1165094
A0A0D6NS68	1231342
B2ICH0	395963
D7VHF4	525373
A0A0L6U4L0	52689
L7VJX8	1121335
A0A077J7U8	1565991
F4KL88	879243
U3ARH0	1219077
B2IG45	395963
A0A0C2CGQ6	870478
Q2CAW1	314256
W0SHI1	1223802
A0A0S8CMM4	1703401
A0A177HCR3	1689867
I0HR24	983917
G0G3G1	713604
A0A0S8CUR7	1703401
I0HL33	983917
A0A162Z7I4	1642818
A0A090PZJ1	319236
V5WHX5	1307761
W0SFH7	1223802
F7RXV7	1036674
A0A109W6D2	888061
A0A0F0HER8	68170
B3ET00	452471
A0A142HN81	1300914
A0A0M9DCM9	148814
D3RPP6	572477
I3IBP9	1134474
A0A0F0H377	68170
V5WH41	1307761
A0A0C1YXH8	870478
A0A0C1YYQ3	870478
I2B968	630626
I3IB31	1134474
A0A0C1YYW0	870478
D3RSI2	572477
A0A177HCW1	1689867
A0A0R2DTL8	1423744
A0A090Q226	319236
A0A139DF80	1794906
Q2CEI2	314256
A0A0G3XKF6	1348774
A0A0K9ET90	1657
I3C459	926559
A0A162YRZ1	1642818
A0A0G3XHC3	1348774
I2B899	630626
L7VT51	1121335
I2BC58	630626
I9BTW1	795666
G0A994	1005048
A0A0K9EUC3	1657
G0G7F1	713604
Q2CIY5	314256
D3RNE0	572477
A0A142I061	1300914
W0SKA6	1223802
A0A177H5J2	1689867
U3ABY6	1219077
A0A142I076	1300914
U3CH70	1219077
A0A162WQU4	1642818
G0AB42	1005048
R5LJA1	1262907
A0A0G0EZE7	1619082
J4SDG7	1032867
D7VQU4	525373
D7VKP2	525373
U3ATQ8	1219077
A0A0Q2XSC1	1225657
B2IEC0	395963
A0A162CM01	1642818
R5F3I4	1263064
A0A0F2RYV2	1629709
R6AN08	1262870
A0A0K9EUQ7	1657
Q5M3E4	264199
R6A9W0	1262870
R6NHC8	1262803
B2ID96	395963
R5J1D8	1263032
I0HST7	983917
R5LR35	1262907
W0SN17	1223802
A0A139DM27	1794906
A0A0C2CKV8	870478
W0SEF5	1223802
